pair_id,delta,task,model,dimension
109,3.0,mathdial_standard,minimax-m3,elicitation
1092,1.0,mathdial_standard,minimax-m3,elicitation
1098,1.0,mathdial_standard,minimax-m3,elicitation
110,4.0,mathdial_standard,minimax-m3,elicitation
1111,-2.0,mathdial_standard,minimax-m3,elicitation
112,4.0,mathdial_standard,minimax-m3,elicitation
1149,1.0,mathdial_standard,minimax-m3,elicitation
124,0.0,mathdial_standard,minimax-m3,elicitation
13,3.0,mathdial_standard,minimax-m3,elicitation
18,4.0,mathdial_standard,minimax-m3,elicitation
183,4.0,mathdial_standard,minimax-m3,elicitation
189,4.0,mathdial_standard,minimax-m3,elicitation
207,2.0,mathdial_standard,minimax-m3,elicitation
22,0.0,mathdial_standard,minimax-m3,elicitation
221,4.0,mathdial_standard,minimax-m3,elicitation
245,3.0,mathdial_standard,minimax-m3,elicitation
267,4.0,mathdial_standard,minimax-m3,elicitation
314,4.0,mathdial_standard,minimax-m3,elicitation
320,3.0,mathdial_standard,minimax-m3,elicitation
321,4.0,mathdial_standard,minimax-m3,elicitation
327,4.0,mathdial_standard,minimax-m3,elicitation
346,4.0,mathdial_standard,minimax-m3,elicitation
353,3.0,mathdial_standard,minimax-m3,elicitation
354,4.0,mathdial_standard,minimax-m3,elicitation
362,4.0,mathdial_standard,minimax-m3,elicitation
369,4.0,mathdial_standard,minimax-m3,elicitation
385,4.0,mathdial_standard,minimax-m3,elicitation
390,-1.0,mathdial_standard,minimax-m3,elicitation
399,2.0,mathdial_standard,minimax-m3,elicitation
400,4.0,mathdial_standard,minimax-m3,elicitation
409,4.0,mathdial_standard,minimax-m3,elicitation
41,3.0,mathdial_standard,minimax-m3,elicitation
436,2.0,mathdial_standard,minimax-m3,elicitation
440,3.0,mathdial_standard,minimax-m3,elicitation
445,4.0,mathdial_standard,minimax-m3,elicitation
47,4.0,mathdial_standard,minimax-m3,elicitation
481,2.0,mathdial_standard,minimax-m3,elicitation
49,2.0,mathdial_standard,minimax-m3,elicitation
490,1.0,mathdial_standard,minimax-m3,elicitation
500,4.0,mathdial_standard,minimax-m3,elicitation
531,4.0,mathdial_standard,minimax-m3,elicitation
539,2.0,mathdial_standard,minimax-m3,elicitation
545,4.0,mathdial_standard,minimax-m3,elicitation
569,2.0,mathdial_standard,minimax-m3,elicitation
572,4.0,mathdial_standard,minimax-m3,elicitation
612,3.0,mathdial_standard,minimax-m3,elicitation
622,4.0,mathdial_standard,minimax-m3,elicitation
638,4.0,mathdial_standard,minimax-m3,elicitation
641,2.0,mathdial_standard,minimax-m3,elicitation
643,3.0,mathdial_standard,minimax-m3,elicitation
655,4.0,mathdial_standard,minimax-m3,elicitation
675,1.0,mathdial_standard,minimax-m3,elicitation
688,4.0,mathdial_standard,minimax-m3,elicitation
694,2.0,mathdial_standard,minimax-m3,elicitation
705,2.0,mathdial_standard,minimax-m3,elicitation
714,0.0,mathdial_standard,minimax-m3,elicitation
738,0.0,mathdial_standard,minimax-m3,elicitation
764,4.0,mathdial_standard,minimax-m3,elicitation
824,4.0,mathdial_standard,minimax-m3,elicitation
856,1.0,mathdial_standard,minimax-m3,elicitation
867,0.0,mathdial_standard,minimax-m3,elicitation
885,1.0,mathdial_standard,minimax-m3,elicitation
891,1.0,mathdial_standard,minimax-m3,elicitation
902,0.0,mathdial_standard,minimax-m3,elicitation
91,3.0,mathdial_standard,minimax-m3,elicitation
92,3.0,mathdial_standard,minimax-m3,elicitation
926,0.0,mathdial_standard,minimax-m3,elicitation
927,0.0,mathdial_standard,minimax-m3,elicitation
960,4.0,mathdial_standard,minimax-m3,elicitation
977,2.0,mathdial_standard,minimax-m3,elicitation
985,2.0,mathdial_standard,minimax-m3,elicitation
10,1.0,mathdial_standard,minimax-m3,epistemic_caution
1013,2.0,mathdial_standard,minimax-m3,epistemic_caution
1041,-1.0,mathdial_standard,minimax-m3,epistemic_caution
1044,0.0,mathdial_standard,minimax-m3,epistemic_caution
1052,1.0,mathdial_standard,minimax-m3,epistemic_caution
1061,0.0,mathdial_standard,minimax-m3,epistemic_caution
1063,1.0,mathdial_standard,minimax-m3,epistemic_caution
1079,2.0,mathdial_standard,minimax-m3,epistemic_caution
109,0.0,mathdial_standard,minimax-m3,epistemic_caution
1092,0.0,mathdial_standard,minimax-m3,epistemic_caution
1098,0.0,mathdial_standard,minimax-m3,epistemic_caution
110,0.0,mathdial_standard,minimax-m3,epistemic_caution
1111,3.0,mathdial_standard,minimax-m3,epistemic_caution
112,1.0,mathdial_standard,minimax-m3,epistemic_caution
1149,1.0,mathdial_standard,minimax-m3,epistemic_caution
124,-3.0,mathdial_standard,minimax-m3,epistemic_caution
13,1.0,mathdial_standard,minimax-m3,epistemic_caution
18,0.0,mathdial_standard,minimax-m3,epistemic_caution
183,0.0,mathdial_standard,minimax-m3,epistemic_caution
189,2.0,mathdial_standard,minimax-m3,epistemic_caution
207,2.0,mathdial_standard,minimax-m3,epistemic_caution
22,0.0,mathdial_standard,minimax-m3,epistemic_caution
221,0.0,mathdial_standard,minimax-m3,epistemic_caution
245,0.0,mathdial_standard,minimax-m3,epistemic_caution
267,2.0,mathdial_standard,minimax-m3,epistemic_caution
314,-1.0,mathdial_standard,minimax-m3,epistemic_caution
320,2.0,mathdial_standard,minimax-m3,epistemic_caution
321,1.0,mathdial_standard,minimax-m3,epistemic_caution
327,1.0,mathdial_standard,minimax-m3,epistemic_caution
346,1.0,mathdial_standard,minimax-m3,epistemic_caution
353,0.0,mathdial_standard,minimax-m3,epistemic_caution
354,1.0,mathdial_standard,minimax-m3,epistemic_caution
362,1.0,mathdial_standard,minimax-m3,epistemic_caution
369,0.0,mathdial_standard,minimax-m3,epistemic_caution
385,1.0,mathdial_standard,minimax-m3,epistemic_caution
390,0.0,mathdial_standard,minimax-m3,epistemic_caution
399,1.0,mathdial_standard,minimax-m3,epistemic_caution
400,1.0,mathdial_standard,minimax-m3,epistemic_caution
409,1.0,mathdial_standard,minimax-m3,epistemic_caution
41,1.0,mathdial_standard,minimax-m3,epistemic_caution
436,1.0,mathdial_standard,minimax-m3,epistemic_caution
440,0.0,mathdial_standard,minimax-m3,epistemic_caution
445,2.0,mathdial_standard,minimax-m3,epistemic_caution
47,0.0,mathdial_standard,minimax-m3,epistemic_caution
481,2.0,mathdial_standard,minimax-m3,epistemic_caution
49,1.0,mathdial_standard,minimax-m3,epistemic_caution
490,0.0,mathdial_standard,minimax-m3,epistemic_caution
500,1.0,mathdial_standard,minimax-m3,epistemic_caution
531,2.0,mathdial_standard,minimax-m3,epistemic_caution
539,1.0,mathdial_standard,minimax-m3,epistemic_caution
545,1.0,mathdial_standard,minimax-m3,epistemic_caution
569,0.0,mathdial_standard,minimax-m3,epistemic_caution
572,1.0,mathdial_standard,minimax-m3,epistemic_caution
612,3.0,mathdial_standard,minimax-m3,epistemic_caution
622,3.0,mathdial_standard,minimax-m3,epistemic_caution
638,0.0,mathdial_standard,minimax-m3,epistemic_caution
641,0.0,mathdial_standard,minimax-m3,epistemic_caution
643,1.0,mathdial_standard,minimax-m3,epistemic_caution
655,2.0,mathdial_standard,minimax-m3,epistemic_caution
675,1.0,mathdial_standard,minimax-m3,epistemic_caution
688,0.0,mathdial_standard,minimax-m3,epistemic_caution
694,1.0,mathdial_standard,minimax-m3,epistemic_caution
705,0.0,mathdial_standard,minimax-m3,epistemic_caution
714,0.0,mathdial_standard,minimax-m3,epistemic_caution
738,0.0,mathdial_standard,minimax-m3,epistemic_caution
764,2.0,mathdial_standard,minimax-m3,epistemic_caution
824,1.0,mathdial_standard,minimax-m3,epistemic_caution
856,0.0,mathdial_standard,minimax-m3,epistemic_caution
867,0.0,mathdial_standard,minimax-m3,epistemic_caution
885,2.0,mathdial_standard,minimax-m3,epistemic_caution
891,0.0,mathdial_standard,minimax-m3,epistemic_caution
902,0.0,mathdial_standard,minimax-m3,epistemic_caution
91,1.0,mathdial_standard,minimax-m3,epistemic_caution
92,1.0,mathdial_standard,minimax-m3,epistemic_caution
926,0.0,mathdial_standard,minimax-m3,epistemic_caution
927,-1.0,mathdial_standard,minimax-m3,epistemic_caution
960,0.0,mathdial_standard,minimax-m3,epistemic_caution
977,0.0,mathdial_standard,minimax-m3,epistemic_caution
985,0.0,mathdial_standard,minimax-m3,epistemic_caution
10,-3.0,mathdial_standard,minimax-m3,help_directness
1013,0.0,mathdial_standard,minimax-m3,help_directness
1041,0.0,mathdial_standard,minimax-m3,help_directness
1044,2.0,mathdial_standard,minimax-m3,help_directness
1052,0.0,mathdial_standard,minimax-m3,help_directness
1061,0.0,mathdial_standard,minimax-m3,help_directness
1063,-1.0,mathdial_standard,minimax-m3,help_directness
1079,-4.0,mathdial_standard,minimax-m3,help_directness
109,-3.0,mathdial_standard,minimax-m3,help_directness
1092,-1.0,mathdial_standard,minimax-m3,help_directness
1098,-3.0,mathdial_standard,minimax-m3,help_directness
110,-4.0,mathdial_standard,minimax-m3,help_directness
1111,0.0,mathdial_standard,minimax-m3,help_directness
112,-4.0,mathdial_standard,minimax-m3,help_directness
1149,-2.0,mathdial_standard,minimax-m3,help_directness
124,1.0,mathdial_standard,minimax-m3,help_directness
13,-3.0,mathdial_standard,minimax-m3,help_directness
18,-2.0,mathdial_standard,minimax-m3,help_directness
183,-4.0,mathdial_standard,minimax-m3,help_directness
189,-3.0,mathdial_standard,minimax-m3,help_directness
207,-2.0,mathdial_standard,minimax-m3,help_directness
22,0.0,mathdial_standard,minimax-m3,help_directness
221,-3.0,mathdial_standard,minimax-m3,help_directness
245,-4.0,mathdial_standard,minimax-m3,help_directness
267,-4.0,mathdial_standard,minimax-m3,help_directness
314,-2.0,mathdial_standard,minimax-m3,help_directness
320,-4.0,mathdial_standard,minimax-m3,help_directness
321,-3.0,mathdial_standard,minimax-m3,help_directness
327,-3.0,mathdial_standard,minimax-m3,help_directness
346,-3.0,mathdial_standard,minimax-m3,help_directness
353,-3.0,mathdial_standard,minimax-m3,help_directness
354,-4.0,mathdial_standard,minimax-m3,help_directness
362,-4.0,mathdial_standard,minimax-m3,help_directness
369,-4.0,mathdial_standard,minimax-m3,help_directness
385,-4.0,mathdial_standard,minimax-m3,help_directness
390,0.0,mathdial_standard,minimax-m3,help_directness
399,-4.0,mathdial_standard,minimax-m3,help_directness
400,-2.0,mathdial_standard,minimax-m3,help_directness
409,-2.0,mathdial_standard,minimax-m3,help_directness
41,-3.0,mathdial_standard,minimax-m3,help_directness
436,0.0,mathdial_standard,minimax-m3,help_directness
440,-3.0,mathdial_standard,minimax-m3,help_directness
445,-3.0,mathdial_standard,minimax-m3,help_directness
47,-3.0,mathdial_standard,minimax-m3,help_directness
481,2.0,mathdial_standard,minimax-m3,help_directness
49,-2.0,mathdial_standard,minimax-m3,help_directness
490,-1.0,mathdial_standard,minimax-m3,help_directness
500,-3.0,mathdial_standard,minimax-m3,help_directness
531,-3.0,mathdial_standard,minimax-m3,help_directness
539,-3.0,mathdial_standard,minimax-m3,help_directness
545,-3.0,mathdial_standard,minimax-m3,help_directness
569,-3.0,mathdial_standard,minimax-m3,help_directness
572,-4.0,mathdial_standard,minimax-m3,help_directness
612,-3.0,mathdial_standard,minimax-m3,help_directness
622,-3.0,mathdial_standard,minimax-m3,help_directness
638,-4.0,mathdial_standard,minimax-m3,help_directness
641,-2.0,mathdial_standard,minimax-m3,help_directness
643,-3.0,mathdial_standard,minimax-m3,help_directness
655,-2.0,mathdial_standard,minimax-m3,help_directness
675,-3.0,mathdial_standard,minimax-m3,help_directness
688,0.0,mathdial_standard,minimax-m3,help_directness
694,-2.0,mathdial_standard,minimax-m3,help_directness
705,-1.0,mathdial_standard,minimax-m3,help_directness
714,0.0,mathdial_standard,minimax-m3,help_directness
738,-1.0,mathdial_standard,minimax-m3,help_directness
764,-4.0,mathdial_standard,minimax-m3,help_directness
824,-3.0,mathdial_standard,minimax-m3,help_directness
856,-2.0,mathdial_standard,minimax-m3,help_directness
867,0.0,mathdial_standard,minimax-m3,help_directness
885,-3.0,mathdial_standard,minimax-m3,help_directness
891,-1.0,mathdial_standard,minimax-m3,help_directness
902,-1.0,mathdial_standard,minimax-m3,help_directness
91,-4.0,mathdial_standard,minimax-m3,help_directness
92,-3.0,mathdial_standard,minimax-m3,help_directness
926,0.0,mathdial_standard,minimax-m3,help_directness
927,-1.0,mathdial_standard,minimax-m3,help_directness
960,-4.0,mathdial_standard,minimax-m3,help_directness
977,1.0,mathdial_standard,minimax-m3,help_directness
985,0.0,mathdial_standard,minimax-m3,help_directness
10,0.0,mathdial_standard,minimax-m3,personalization
1013,0.0,mathdial_standard,minimax-m3,personalization
1041,2.0,mathdial_standard,minimax-m3,personalization
1044,0.0,mathdial_standard,minimax-m3,personalization
1052,0.0,mathdial_standard,minimax-m3,personalization
1061,1.0,mathdial_standard,minimax-m3,personalization
1063,0.0,mathdial_standard,minimax-m3,personalization
1079,0.0,mathdial_standard,minimax-m3,personalization
109,0.0,mathdial_standard,minimax-m3,personalization
1092,0.0,mathdial_standard,minimax-m3,personalization
1098,0.0,mathdial_standard,minimax-m3,personalization
110,0.0,mathdial_standard,minimax-m3,personalization
1111,1.0,mathdial_standard,minimax-m3,personalization
112,0.0,mathdial_standard,minimax-m3,personalization
1149,0.0,mathdial_standard,minimax-m3,personalization
124,0.0,mathdial_standard,minimax-m3,personalization
13,0.0,mathdial_standard,minimax-m3,personalization
18,0.0,mathdial_standard,minimax-m3,personalization
183,0.0,mathdial_standard,minimax-m3,personalization
189,0.0,mathdial_standard,minimax-m3,personalization
207,0.0,mathdial_standard,minimax-m3,personalization
22,0.0,mathdial_standard,minimax-m3,personalization
221,0.0,mathdial_standard,minimax-m3,personalization
245,0.0,mathdial_standard,minimax-m3,personalization
267,0.0,mathdial_standard,minimax-m3,personalization
314,0.0,mathdial_standard,minimax-m3,personalization
320,0.0,mathdial_standard,minimax-m3,personalization
321,0.0,mathdial_standard,minimax-m3,personalization
327,0.0,mathdial_standard,minimax-m3,personalization
346,0.0,mathdial_standard,minimax-m3,personalization
353,0.0,mathdial_standard,minimax-m3,personalization
354,0.0,mathdial_standard,minimax-m3,personalization
362,0.0,mathdial_standard,minimax-m3,personalization
369,0.0,mathdial_standard,minimax-m3,personalization
385,0.0,mathdial_standard,minimax-m3,personalization
390,0.0,mathdial_standard,minimax-m3,personalization
399,0.0,mathdial_standard,minimax-m3,personalization
400,0.0,mathdial_standard,minimax-m3,personalization
409,0.0,mathdial_standard,minimax-m3,personalization
41,0.0,mathdial_standard,minimax-m3,personalization
436,0.0,mathdial_standard,minimax-m3,personalization
440,0.0,mathdial_standard,minimax-m3,personalization
445,0.0,mathdial_standard,minimax-m3,personalization
47,0.0,mathdial_standard,minimax-m3,personalization
481,0.0,mathdial_standard,minimax-m3,personalization
49,0.0,mathdial_standard,minimax-m3,personalization
490,0.0,mathdial_standard,minimax-m3,personalization
500,0.0,mathdial_standard,minimax-m3,personalization
531,0.0,mathdial_standard,minimax-m3,personalization
539,0.0,mathdial_standard,minimax-m3,personalization
545,0.0,mathdial_standard,minimax-m3,personalization
569,-1.0,mathdial_standard,minimax-m3,personalization
572,0.0,mathdial_standard,minimax-m3,personalization
612,0.0,mathdial_standard,minimax-m3,personalization
622,0.0,mathdial_standard,minimax-m3,personalization
638,0.0,mathdial_standard,minimax-m3,personalization
641,0.0,mathdial_standard,minimax-m3,personalization
643,0.0,mathdial_standard,minimax-m3,personalization
655,0.0,mathdial_standard,minimax-m3,personalization
675,0.0,mathdial_standard,minimax-m3,personalization
688,0.0,mathdial_standard,minimax-m3,personalization
694,1.0,mathdial_standard,minimax-m3,personalization
705,0.0,mathdial_standard,minimax-m3,personalization
714,0.0,mathdial_standard,minimax-m3,personalization
738,0.0,mathdial_standard,minimax-m3,personalization
764,0.0,mathdial_standard,minimax-m3,personalization
824,0.0,mathdial_standard,minimax-m3,personalization
856,0.0,mathdial_standard,minimax-m3,personalization
867,1.0,mathdial_standard,minimax-m3,personalization
885,0.0,mathdial_standard,minimax-m3,personalization
891,0.0,mathdial_standard,minimax-m3,personalization
902,1.0,mathdial_standard,minimax-m3,personalization
91,0.0,mathdial_standard,minimax-m3,personalization
92,0.0,mathdial_standard,minimax-m3,personalization
926,0.0,mathdial_standard,minimax-m3,personalization
927,1.0,mathdial_standard,minimax-m3,personalization
960,0.0,mathdial_standard,minimax-m3,personalization
977,-1.0,mathdial_standard,minimax-m3,personalization
985,0.0,mathdial_standard,minimax-m3,personalization
10,2.0,mathdial_standard,qwen3.5-4b,affective_warmth
1013,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
1041,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
1044,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
1052,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
1061,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
1063,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
1079,2.0,mathdial_standard,qwen3.5-4b,affective_warmth
109,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
1092,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
1098,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
110,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
1111,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
112,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
1149,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
124,2.0,mathdial_standard,qwen3.5-4b,affective_warmth
13,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
18,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
183,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
189,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
207,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
22,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
221,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
245,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
267,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
314,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
320,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
321,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
327,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
346,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
353,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
354,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
362,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
369,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
385,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
390,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
399,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
400,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
409,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
41,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
436,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
440,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
445,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
47,-3.0,mathdial_standard,qwen3.5-4b,affective_warmth
481,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
49,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
490,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
500,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
531,3.0,mathdial_standard,qwen3.5-4b,affective_warmth
539,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
545,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
569,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
572,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
612,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
622,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
638,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
641,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
643,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
655,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
675,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
688,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
694,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
705,2.0,mathdial_standard,qwen3.5-4b,affective_warmth
714,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
738,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
764,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
824,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
856,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
867,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
885,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
891,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
902,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
91,-2.0,mathdial_standard,qwen3.5-4b,affective_warmth
92,1.0,mathdial_standard,qwen3.5-4b,affective_warmth
926,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
927,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
960,-1.0,mathdial_standard,qwen3.5-4b,affective_warmth
977,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
985,0.0,mathdial_standard,qwen3.5-4b,affective_warmth
10,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
1013,-1.0,mathdial_standard,qwen3.5-4b,autonomy_support
1041,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
1044,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
1052,4.0,mathdial_standard,qwen3.5-4b,autonomy_support
1061,-1.0,mathdial_standard,qwen3.5-4b,autonomy_support
1063,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
1079,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
109,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
1092,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
1098,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
110,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
1111,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
112,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
1149,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
124,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
13,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
18,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
183,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
189,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
207,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
22,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
221,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
245,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
267,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
314,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
320,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
321,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
327,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
346,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
353,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
354,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
362,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
369,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
385,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
390,-2.0,mathdial_standard,qwen3.5-4b,autonomy_support
399,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
400,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
409,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
41,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
436,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
440,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
445,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
47,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
481,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
49,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
490,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
500,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
531,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
539,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
545,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
569,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
572,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
612,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
622,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
638,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
641,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
643,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
655,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
675,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
688,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
694,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
705,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
714,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
738,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
764,-1.0,mathdial_standard,qwen3.5-4b,autonomy_support
824,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
856,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
867,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
885,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
891,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
902,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
91,2.0,mathdial_standard,qwen3.5-4b,autonomy_support
92,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
926,-1.0,mathdial_standard,qwen3.5-4b,autonomy_support
927,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
960,1.0,mathdial_standard,qwen3.5-4b,autonomy_support
977,0.0,mathdial_standard,qwen3.5-4b,autonomy_support
985,3.0,mathdial_standard,qwen3.5-4b,autonomy_support
10,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1013,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1041,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1044,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1052,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1061,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
1063,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1079,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
109,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
1092,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1098,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
110,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
1111,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
112,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
1149,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
124,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
13,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
18,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
183,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
189,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
207,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
22,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
221,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
