sample_id,base_id,problem_family,learner_need,question_policy,answer_policy,tone_policy,model,prompt_sha256,response_sha256,question_first,question_any,answer_reveal_any,answer_reveal_correct,warmth_marker,word_count,char_count,sentence_count,wording_set,paraphrase_queue_rank
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_a,linear_equation-05,linear_equation,explore,question_first,withhold,warm,doubao-seed-2.0-lite,a0679e69f29dc44d53d2f0ed75292663a3667e342621d7ac2e043f1a5e16f397,9e6b41f402077ce6d4cc8ce17b805ab79dc845e4c4e5a94243cea24deac39d84,1,1,0,0,1,157,777,6,paraphrase_a,177
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_a,linear_equation-05,linear_equation,explore,question_first,withhold,warm,glm-5.2,a0679e69f29dc44d53d2f0ed75292663a3667e342621d7ac2e043f1a5e16f397,2b693879d97a7a7c64d7d97acd01ee315c2ebbc61815a16355b972a4306fbfb6,1,1,0,0,0,100,525,6,paraphrase_a,38
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_b,linear_equation-05,linear_equation,explore,question_first,withhold,warm,MiniMax-M2.7,91d3d410da469ff392885e807ee5c5f7b322dd9cdfdf987ab05207a721b3f539,1dfaba36b3a393090597f3e668cbe701d0840c392c17aa8af9f32ee6d3dea13f,1,1,0,0,0,47,249,2,paraphrase_b,252
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_b,linear_equation-05,linear_equation,explore,question_first,withhold,warm,MiniMax-M3,91d3d410da469ff392885e807ee5c5f7b322dd9cdfdf987ab05207a721b3f539,29b103948d2a8cd4367f795a41f24316cc93b4bf1a1f37e770f8c39d23943844,1,1,0,0,0,60,297,3,paraphrase_b,165
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_b,linear_equation-05,linear_equation,explore,question_first,withhold,warm,deepseek-v4-pro,91d3d410da469ff392885e807ee5c5f7b322dd9cdfdf987ab05207a721b3f539,d0567f79cbd1f6fdee0e1bc47d7d742c31af3aaa99e2335c55f7f879cb2f31b7,1,1,0,0,0,42,245,3,paraphrase_b,126
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_b,linear_equation-05,linear_equation,explore,question_first,withhold,warm,doubao-seed-2.0-lite,91d3d410da469ff392885e807ee5c5f7b322dd9cdfdf987ab05207a721b3f539,406b2552e8b74a4e06edd21d71090c3fca969dd34d81bd422befb840a84a3e62,1,1,0,0,1,113,602,5,paraphrase_b,148
paraphrase-v1|linear_equation-05|explore|question_first|withhold|warm|paraphrase_b,linear_equation-05,linear_equation,explore,question_first,withhold,warm,glm-5.2,91d3d410da469ff392885e807ee5c5f7b322dd9cdfdf987ab05207a721b3f539,ef45a420b410e7f78f4963afbe42832711c828b1f7767ec571ef465fb1ad8a37,1,1,0,0,0,113,620,6,paraphrase_b,186
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,MiniMax-M2.7,2a4a6ceceb371b17206e5815af46243f3e92b465801b2a9ed7a5d8cda45eb341,9a8c1579eea559785ae4e1434f871dd1ee417b8b628a5784d26b2d1af4b12cb3,0,0,1,1,0,39,222,5,paraphrase_a,117
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,MiniMax-M3,2a4a6ceceb371b17206e5815af46243f3e92b465801b2a9ed7a5d8cda45eb341,396abb1f47e382bf6068bbeb506b9473fcd59836090e2e5d1658e998d365b2ab,0,0,1,1,0,41,229,5,paraphrase_a,133
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,deepseek-v4-pro,2a4a6ceceb371b17206e5815af46243f3e92b465801b2a9ed7a5d8cda45eb341,b037ca8f34d21d68419648e0a21695ee4110f35d46512be9c40c99f20fe9835a,0,0,1,1,0,43,235,4,paraphrase_a,86
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,2a4a6ceceb371b17206e5815af46243f3e92b465801b2a9ed7a5d8cda45eb341,725754614f2cc599b721c336b0543607ffb366aac4eb3cdce14daf4a8e60ab80,0,0,1,1,0,61,353,5,paraphrase_a,157
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,glm-5.2,2a4a6ceceb371b17206e5815af46243f3e92b465801b2a9ed7a5d8cda45eb341,a587051b12af23f8796034c6b2260fa9f495bfd7fd98c1969aa85be371444b1d,0,0,1,1,0,38,207,5,paraphrase_a,181
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,MiniMax-M2.7,9f703a99e8f36a0bc272d6e0434efc4c3fa98713c63db32028126e7d9ae38140,422c827f2a8b528bf9c78fd5f9fc93a2b7304175a7631ec0515b0b8f4d9c8554,0,0,1,1,0,23,128,2,paraphrase_b,221
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,MiniMax-M3,9f703a99e8f36a0bc272d6e0434efc4c3fa98713c63db32028126e7d9ae38140,8621060c0158b43264a82e1b4718604c5b0f4a904f27b96eaa043be31ca55856,0,0,1,1,0,52,284,5,paraphrase_b,152
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,deepseek-v4-pro,9f703a99e8f36a0bc272d6e0434efc4c3fa98713c63db32028126e7d9ae38140,ac91aa9168684613962da8a1c9a3d6bce61444844821096759c24415ba358887,0,0,1,1,0,54,291,8,paraphrase_b,196
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,9f703a99e8f36a0bc272d6e0434efc4c3fa98713c63db32028126e7d9ae38140,5dd4d05b891f8ec1378bbd3a1f5846ca98572e94a0bdca254d766a0185b51b65,0,0,1,1,0,71,390,8,paraphrase_b,124
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,neutral,glm-5.2,9f703a99e8f36a0bc272d6e0434efc4c3fa98713c63db32028126e7d9ae38140,099198c94bbc10e207560af7e4c5013cab725248a00c3b20b788e354891c8c2a,0,0,1,1,0,29,169,4,paraphrase_b,119
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,MiniMax-M2.7,592a116d584ba48aa09706dfbaed9c3f8827a74ce73c4b9bcbed0194e42fb29d,bcd6eab13490f8dc132bb0d0e4e98c0b5d0ac73280e7d8cae104b180d4194b41,0,0,1,1,1,43,253,6,paraphrase_a,133
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,MiniMax-M3,592a116d584ba48aa09706dfbaed9c3f8827a74ce73c4b9bcbed0194e42fb29d,8875295f339009c33f9759ac9df4df4e5472725a189671c7d341c4a47fe010bd,0,0,1,1,0,69,405,6,paraphrase_a,31
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,deepseek-v4-pro,592a116d584ba48aa09706dfbaed9c3f8827a74ce73c4b9bcbed0194e42fb29d,b81513829488fe96b5a295fde3392312b32b7985f9eb4beaeae1e5a5c0de4d2e,0,0,1,1,0,75,399,8,paraphrase_a,231
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,592a116d584ba48aa09706dfbaed9c3f8827a74ce73c4b9bcbed0194e42fb29d,fb7f2dc1494f447edeb9fabfc5f60399d84ebee5b7a560d171014da6113d4a69,0,0,1,1,0,87,482,6,paraphrase_a,191
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,glm-5.2,592a116d584ba48aa09706dfbaed9c3f8827a74ce73c4b9bcbed0194e42fb29d,8fb739d0f74a668b740e6935115f3e5943e1cae15221f7b6bb6f41d1f39ad243,0,0,1,1,0,44,245,5,paraphrase_a,52
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,MiniMax-M2.7,118edd5bcb80a677f6e6516c69c4d5bede544776b4ebc4a19c8b828cf8bff6a5,48bf529c11a53f55a6751c61f98402196667fda91dad7de3afce7b8b32af18ab,0,0,1,1,0,28,168,4,paraphrase_b,142
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,MiniMax-M3,118edd5bcb80a677f6e6516c69c4d5bede544776b4ebc4a19c8b828cf8bff6a5,9f4bb806bc880603cfdb6f71ba7974e2c561cdf6519584c481fceb502b7ceaa8,0,0,1,1,0,52,286,4,paraphrase_b,120
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,deepseek-v4-pro,118edd5bcb80a677f6e6516c69c4d5bede544776b4ebc4a19c8b828cf8bff6a5,095e4ab0c2f7d77f47de22d7c9daafbfc5a8acba8782820873d8126ccc8fda0a,0,0,1,1,0,56,316,6,paraphrase_b,175
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,118edd5bcb80a677f6e6516c69c4d5bede544776b4ebc4a19c8b828cf8bff6a5,03d32f8ed66270627e0ea6e7f6620aae048430d823b1d99f2162758468ac1be6,0,0,1,1,0,83,500,7,paraphrase_b,250
paraphrase-v1|percentage_discount-01|direct|explain_only|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,reveal,warm,glm-5.2,118edd5bcb80a677f6e6516c69c4d5bede544776b4ebc4a19c8b828cf8bff6a5,320f1bc47a19ab3aecf8f5e567c2a15eff7aaaf2f7912dfbf95b86ff79dea632,0,0,1,1,0,40,240,4,paraphrase_b,55
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,MiniMax-M2.7,7efeda33234c247e2a4c3e4f9cc945e67294ae13225594f53100f63d5970d520,759f73332c8785f42a2e923579e67d1a8b699fc7add44ab24408f53f5d346083,0,0,0,0,0,49,259,3,paraphrase_a,22
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,MiniMax-M3,7efeda33234c247e2a4c3e4f9cc945e67294ae13225594f53100f63d5970d520,dd8f5b971f8d776905ca8247898f2e2b2624864fdf11ddd70e78d1bb27342fc0,0,0,0,0,0,62,335,5,paraphrase_a,106
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,deepseek-v4-pro,7efeda33234c247e2a4c3e4f9cc945e67294ae13225594f53100f63d5970d520,075260763d96795254570b4368166ffb721392b131c488c587cd952f4f7d5520,0,0,0,0,0,42,221,4,paraphrase_a,32
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,7efeda33234c247e2a4c3e4f9cc945e67294ae13225594f53100f63d5970d520,95bddebdd5e725672cfdf43cf68611ffbb2e8da0fdeb8120ab664129e10dbcb5,0,0,0,0,0,76,425,3,paraphrase_a,182
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,glm-5.2,7efeda33234c247e2a4c3e4f9cc945e67294ae13225594f53100f63d5970d520,af9992284cdb8872dd5cdf719ab831d1879d002cbce7efb772461e29fc6e0e51,0,0,0,0,0,49,287,3,paraphrase_a,232
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,MiniMax-M2.7,bb1125156b36fdbf5987a757d3a876ec428b1617bb02034b016d5e210bd3ef83,9ad448fb99c0e1e950a6b5c672ca1851554b94df427ce64daf17e1b56ce50348,0,0,0,0,0,43,243,4,paraphrase_b,79
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,MiniMax-M3,bb1125156b36fdbf5987a757d3a876ec428b1617bb02034b016d5e210bd3ef83,12f0faf879d10e3476a1294fccf61c8d7b8ce17046515e081b6df5f1a1e899ad,0,0,0,0,0,44,245,3,paraphrase_b,170
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,deepseek-v4-pro,bb1125156b36fdbf5987a757d3a876ec428b1617bb02034b016d5e210bd3ef83,d7fd605789010579c7494303bda223be395c7d4e3773748c68ced064a216b704,0,0,0,0,0,26,138,4,paraphrase_b,214
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,bb1125156b36fdbf5987a757d3a876ec428b1617bb02034b016d5e210bd3ef83,57b5c7417a202eb0fec27c6892f20d89f78393b14a9226aed29b428c6bc46827,0,0,0,0,0,55,286,6,paraphrase_b,166
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,neutral,glm-5.2,bb1125156b36fdbf5987a757d3a876ec428b1617bb02034b016d5e210bd3ef83,8a82b2d03025f806831129cdf84362db1ecde45845de9cf83bd57afeed4d97d4,0,0,0,0,0,38,217,3,paraphrase_b,45
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,MiniMax-M2.7,1b4b5f452810f2094483f79494c39f16798221bdfed258d982507a6b76138649,bb5187bab8b98fc5b30b8b8b5c5ba6b404f74ebc7bbafbcfb1e42b0373235cc6,0,0,0,0,0,73,413,6,paraphrase_a,93
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,MiniMax-M3,1b4b5f452810f2094483f79494c39f16798221bdfed258d982507a6b76138649,1bdf1c2b37b60cdeef6f0884c8101deba3348a0f6b163d53618a2362beece810,0,0,0,0,1,149,827,8,paraphrase_a,222
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,deepseek-v4-pro,1b4b5f452810f2094483f79494c39f16798221bdfed258d982507a6b76138649,6fbe6a103ee43a5eeda143a4981c6b093c1ebd7cbf7f6a00b0a3417df65f370b,0,0,0,0,0,109,590,8,paraphrase_a,149
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,1b4b5f452810f2094483f79494c39f16798221bdfed258d982507a6b76138649,6cb54ecbb78243575626eae21b5fbfa8251d4314e66e605e32cd701f40dc5213,0,0,0,0,1,98,559,3,paraphrase_a,248
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,glm-5.2,1b4b5f452810f2094483f79494c39f16798221bdfed258d982507a6b76138649,3957aba01d2590e5150ccf7da45fbfa9a260780b27602712bfb2f3f2e366d129,0,0,0,0,0,60,322,4,paraphrase_a,168
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,MiniMax-M2.7,55fbaf1f39b117fa8a015f7391080d9b2bd581d50fa9b2764a4243f3e0d0567d,379bf9e01551ea23549f54c4aa381e8a7a8f46d84b613d762efa2a2dd3eaec94,0,0,0,0,0,34,194,4,paraphrase_b,20
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,MiniMax-M3,55fbaf1f39b117fa8a015f7391080d9b2bd581d50fa9b2764a4243f3e0d0567d,b79d3916a0632cad9a050922108a8e528da0b2fbfec1ae8dab6430181cbfc188,0,0,0,0,0,97,566,6,paraphrase_b,215
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,deepseek-v4-pro,55fbaf1f39b117fa8a015f7391080d9b2bd581d50fa9b2764a4243f3e0d0567d,3f87f697f47e5fce2de6b75d5f8f2a6d1e4bc0a58725a0858223e341702e12df,0,0,0,0,0,40,221,4,paraphrase_b,46
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,55fbaf1f39b117fa8a015f7391080d9b2bd581d50fa9b2764a4243f3e0d0567d,46f62a13711ec8ecf4af70ebb13bc05ee99038c14bbe518bc136c311e9a4cede,0,0,0,0,1,64,379,4,paraphrase_b,164
paraphrase-v1|percentage_discount-01|direct|explain_only|withhold|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,explain_only,withhold,warm,glm-5.2,55fbaf1f39b117fa8a015f7391080d9b2bd581d50fa9b2764a4243f3e0d0567d,3d0a054cff24723e810df57debef4e9329e95cf355b472c515f4b642d01268a1,0,0,0,0,0,70,415,6,paraphrase_b,188
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,MiniMax-M2.7,46100d003145073ce94a870ac8e5ae7e0d3da040b0158d592a78a83f803fcd49,94a737ee1dbbaada3152523aa445fdb8c8afeb151623656d1bd55d500495615f,1,1,1,1,0,45,259,5,paraphrase_a,190
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,MiniMax-M3,46100d003145073ce94a870ac8e5ae7e0d3da040b0158d592a78a83f803fcd49,2e8e0b16941a5b81c45a4cbb046bc0fdf4781a5f2703e91e7af451852dd19670,1,1,1,1,0,63,350,6,paraphrase_a,87
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,deepseek-v4-pro,46100d003145073ce94a870ac8e5ae7e0d3da040b0158d592a78a83f803fcd49,480bf0f3beb8df77845f06dd8e0064e7c573deee674fa65694ca3e48f05eb7be,1,1,1,1,0,65,342,8,paraphrase_a,33
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,46100d003145073ce94a870ac8e5ae7e0d3da040b0158d592a78a83f803fcd49,c36b81c5556593f1ee233d8f0ed5bb3272720751d4291a24facf185b0d7496f0,1,1,1,1,0,78,428,7,paraphrase_a,50
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,glm-5.2,46100d003145073ce94a870ac8e5ae7e0d3da040b0158d592a78a83f803fcd49,e3338acce82acbf171ef69710e11bfd21f6e075216a3be1b17573468a8d9f94b,1,1,1,1,0,44,236,5,paraphrase_a,118
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,MiniMax-M2.7,a5bbf516b415071407e4c2483b368c11cbc5c562eabb9332c1108f6cd3283975,03d7644177d48ca6446f5e5ebccb4d5602b82132e6a0cf271c2bf4391547f93e,1,1,1,1,0,45,255,4,paraphrase_b,154
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,MiniMax-M3,a5bbf516b415071407e4c2483b368c11cbc5c562eabb9332c1108f6cd3283975,c8add40faf817b5faf21fd5a57f445c2c58e00b4e651573e2643f0cf0a31e5a9,1,1,1,1,0,52,280,6,paraphrase_b,36
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,deepseek-v4-pro,a5bbf516b415071407e4c2483b368c11cbc5c562eabb9332c1108f6cd3283975,6e1887dd6a7e208e2e3bf979bf36158741e98d50a69b3068c08f942e875e011f,1,1,1,1,0,58,332,6,paraphrase_b,55
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,a5bbf516b415071407e4c2483b368c11cbc5c562eabb9332c1108f6cd3283975,8f42bdc44e48121b1c6974f71b4ed8da312ad1ca606a5f63be51c66c29c2def2,1,1,1,1,0,93,510,8,paraphrase_b,192
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|neutral|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,neutral,glm-5.2,a5bbf516b415071407e4c2483b368c11cbc5c562eabb9332c1108f6cd3283975,7ab597d21ae9178510d21eb1835d92b3abc40b6093485fcb86eca117790432a7,1,1,1,1,0,47,268,5,paraphrase_b,166
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,MiniMax-M2.7,6116391105f9c9cf4d7568a84dfeb5d69428702c225034f4a930cf4839662c7f,f6f6ffa9ca03bd0488cb6d3bc30b3def32133db4eb9aba84da6d99c808605e91,0,1,1,1,0,40,243,6,paraphrase_a,112
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,MiniMax-M3,6116391105f9c9cf4d7568a84dfeb5d69428702c225034f4a930cf4839662c7f,5bb2aab17d221c381dff183a914779e3da6d0e838280f6da422c6019c1a5dce3,1,1,1,1,0,89,484,6,paraphrase_a,253
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,deepseek-v4-pro,6116391105f9c9cf4d7568a84dfeb5d69428702c225034f4a930cf4839662c7f,78c1d06dc33a77a2f8b55602de4a3791aec18a06828ade0159d435794e5d669a,1,1,1,1,1,72,403,7,paraphrase_a,254
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,doubao-seed-2.0-lite,6116391105f9c9cf4d7568a84dfeb5d69428702c225034f4a930cf4839662c7f,408700009c4aa080b847538c07e500abbf60cad5d856d11f74de607310bd06bd,1,1,1,1,1,109,596,8,paraphrase_a,163
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,glm-5.2,6116391105f9c9cf4d7568a84dfeb5d69428702c225034f4a930cf4839662c7f,f1ae993fe67f25a840e087e71112e5c17bbdb389d508347871af9451407001a2,1,1,1,1,0,82,445,8,paraphrase_a,37
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,MiniMax-M2.7,2ba63d389a6fb6a6428d960283d99528722507a63b49703c535b2f34b6235cc7,6591d0e98d569bbdde5bbe4bd09fdade67d11b236d41fafa0dc6d7e213eca22b,1,1,1,1,0,68,414,7,paraphrase_b,113
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,MiniMax-M3,2ba63d389a6fb6a6428d960283d99528722507a63b49703c535b2f34b6235cc7,78e6e268b17d48c87518526598d054486d4fbfb3f3a40cec12c55ea99d203894,1,1,1,1,1,100,531,7,paraphrase_b,54
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,deepseek-v4-pro,2ba63d389a6fb6a6428d960283d99528722507a63b49703c535b2f34b6235cc7,2f1724e683901b53e2765b0b062a76b73a7231ff19d1ab06c99be6b32a571dc7,1,1,1,1,0,62,322,4,paraphrase_b,53
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,doubao-seed-2.0-lite,2ba63d389a6fb6a6428d960283d99528722507a63b49703c535b2f34b6235cc7,cee06c1c75d436812bebf0d04f898a719a060d39cf57d1bcb76a5020a158fe4d,1,1,1,1,1,105,572,8,paraphrase_b,71
paraphrase-v1|percentage_discount-01|direct|question_first|reveal|warm|paraphrase_b,percentage_discount-01,percentage_discount,direct,question_first,reveal,warm,glm-5.2,2ba63d389a6fb6a6428d960283d99528722507a63b49703c535b2f34b6235cc7,26346132c4b568c9d0ac7bb7a4bb11a0fd835c68ffcb4f423fd13dc03a79b253,1,1,1,1,0,66,389,5,paraphrase_b,63
paraphrase-v1|percentage_discount-01|direct|question_first|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,withhold,neutral,MiniMax-M2.7,e7fb6c98d3910ab201c46f05d8741411a809d9873c58d41e204836779b4b0eef,ab6ef53007396a743894497ee812760e5f3c6b4cae37d95bcbafb3a041433a16,1,1,0,0,0,48,261,4,paraphrase_a,174
paraphrase-v1|percentage_discount-01|direct|question_first|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,withhold,neutral,MiniMax-M3,e7fb6c98d3910ab201c46f05d8741411a809d9873c58d41e204836779b4b0eef,270cc497cfd6a21fd120860c8cc9e5cc175e99d0437d4c0d4d66e0b39730fb60,1,1,0,0,0,17,91,1,paraphrase_a,149
paraphrase-v1|percentage_discount-01|direct|question_first|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,withhold,neutral,deepseek-v4-pro,e7fb6c98d3910ab201c46f05d8741411a809d9873c58d41e204836779b4b0eef,c2dfc6f18d1bc4492bdb9d67002a55be483a48aed4801f7585fdcb211f3b764c,1,1,0,0,0,43,211,5,paraphrase_a,166
paraphrase-v1|percentage_discount-01|direct|question_first|withhold|neutral|paraphrase_a,percentage_discount-01,percentage_discount,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,e7fb6c98d3910ab201c46f05d8741411a809d9873c58d41e204836779b4b0eef,ed4848a6ed228c5cf653a33e5ecdd6f60ed3b734d9dc3d9093dbb6612c45daa4,1,1,0,0,0,91,502,5,paraphrase_a,73
