benchmark,family,arm,pair_id,item_id,model,judge,win_score,strict_win
mathtutorbench_scaffolding_hard,hard,scaffolding,113,hard-113,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,114,hard-114,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,115,hard-115,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,116,hard-116,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,117,hard-117,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,118,hard-118,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,119,hard-119,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,120,hard-120,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,121,hard-121,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,122,hard-122,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,123,hard-123,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,124,hard-124,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,125,hard-125,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,126,hard-126,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,127,hard-127,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,128,hard-128,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,129,hard-129,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,130,hard-130,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,131,hard-131,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,132,hard-132,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,133,hard-133,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,134,hard-134,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,135,hard-135,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,136,hard-136,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,137,hard-137,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,138,hard-138,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,139,hard-139,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,140,hard-140,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,141,hard-141,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,142,hard-142,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,143,hard-143,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,144,hard-144,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,145,hard-145,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,146,hard-146,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,147,hard-147,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,148,hard-148,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,149,hard-149,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,150,hard-150,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,151,hard-151,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,152,hard-152,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,153,hard-153,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,154,hard-154,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,155,hard-155,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,156,hard-156,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,157,hard-157,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,158,hard-158,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,159,hard-159,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,160,hard-160,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,161,hard-161,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,162,hard-162,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,163,hard-163,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,164,hard-164,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,165,hard-165,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,166,hard-166,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,167,hard-167,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,168,hard-168,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,169,hard-169,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,170,hard-170,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,171,hard-171,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,172,hard-172,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,173,hard-173,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,174,hard-174,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,175,hard-175,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,176,hard-176,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,177,hard-177,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,178,hard-178,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,179,hard-179,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,180,hard-180,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,181,hard-181,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,182,hard-182,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,183,hard-183,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,184,hard-184,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,185,hard-185,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,186,hard-186,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,187,hard-187,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,188,hard-188,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,189,hard-189,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,190,hard-190,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,191,hard-191,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,192,hard-192,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,193,hard-193,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,194,hard-194,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,195,hard-195,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,196,hard-196,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,197,hard-197,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,198,hard-198,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,199,hard-199,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,200,hard-200,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,201,hard-201,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,202,hard-202,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,203,hard-203,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,204,hard-204,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,205,hard-205,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,206,hard-206,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,207,hard-207,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,208,hard-208,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,209,hard-209,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,210,hard-210,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,211,hard-211,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,212,hard-212,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,213,hard-213,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,214,hard-214,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,215,hard-215,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,216,hard-216,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,217,hard-217,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,218,hard-218,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,219,hard-219,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,220,hard-220,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,221,hard-221,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,222,hard-222,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,223,hard-223,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,224,hard-224,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,225,hard-225,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,226,hard-226,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,227,hard-227,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,228,hard-228,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,229,hard-229,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,230,hard-230,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,231,hard-231,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,232,hard-232,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,233,hard-233,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,234,hard-234,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,235,hard-235,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,236,hard-236,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,237,hard-237,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,238,hard-238,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,239,hard-239,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,240,hard-240,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,241,hard-241,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,242,hard-242,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,243,hard-243,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,244,hard-244,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,245,hard-245,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,246,hard-246,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,247,hard-247,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,248,hard-248,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,249,hard-249,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,250,hard-250,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,251,hard-251,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,252,hard-252,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,253,hard-253,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,254,hard-254,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,255,hard-255,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,256,hard-256,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,257,hard-257,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,258,hard-258,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,259,hard-259,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,260,hard-260,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,261,hard-261,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,262,hard-262,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,263,hard-263,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,264,hard-264,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,265,hard-265,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,266,hard-266,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,267,hard-267,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,268,hard-268,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,269,hard-269,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,270,hard-270,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,271,hard-271,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,272,hard-272,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,273,hard-273,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,274,hard-274,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,275,hard-275,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,276,hard-276,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,277,hard-277,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,278,hard-278,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,279,hard-279,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,280,hard-280,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,281,hard-281,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,282,hard-282,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,283,hard-283,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,284,hard-284,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,285,hard-285,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,286,hard-286,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,287,hard-287,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,288,hard-288,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,289,hard-289,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,290,hard-290,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,291,hard-291,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,292,hard-292,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,293,hard-293,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,294,hard-294,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,295,hard-295,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,296,hard-296,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,297,hard-297,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,298,hard-298,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,299,hard-299,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,300,hard-300,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,301,hard-301,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,302,hard-302,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,303,hard-303,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,304,hard-304,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,305,hard-305,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,306,hard-306,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,307,hard-307,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,308,hard-308,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,309,hard-309,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,310,hard-310,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,311,hard-311,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,312,hard-312,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,313,hard-313,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,314,hard-314,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,315,hard-315,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,316,hard-316,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,317,hard-317,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,318,hard-318,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,319,hard-319,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,320,hard-320,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,321,hard-321,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,322,hard-322,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,323,hard-323,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,324,hard-324,doubao-seed-2.0-pro,minimax-m3,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,325,hard-325,doubao-seed-2.0-pro,minimax-m3,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,326,hard-326,doubao-seed-2.0-pro,minimax-m3,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,0,hard-0,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,1,hard-1,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,2,hard-2,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,3,hard-3,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,4,hard-4,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,5,hard-5,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,6,hard-6,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,7,hard-7,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,8,hard-8,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,9,hard-9,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,10,hard-10,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,11,hard-11,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,12,hard-12,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding_hard,hard,scaffolding,13,hard-13,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding_hard,hard,scaffolding,14,hard-14,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,15,hard-15,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding_hard,hard,scaffolding,16,hard-16,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
