benchmark,task,arm,item_id,pair_id,model,response_sha256,judge,candidate_label,candidate_position,dimension,score,confidence,same_family
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,affective_warmth,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,diagnostic_specificity,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,minimax-m2.7,0b7b0c5f9184573fafc591d7f6c3d9948db3473272c772ed701b3d47ba22dba3,glm-5.2,E,5,epistemic_caution,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,help_directness,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,elicitation,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,autonomy_support,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,affective_warmth,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,diagnostic_specificity,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-643,643,doubao-seed-2.0-pro,e763ea17f389107647aaade7300033eb23bac30e4f55260d3bc75fcac5ac9032,glm-5.2,F,6,epistemic_caution,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,help_directness,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,elicitation,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,autonomy_support,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,affective_warmth,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,diagnostic_specificity,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,doubao-seed-2.0-pro,6f813d67f80d0498e0d92c9dab9591c7d9546599fb8863261298fec538989506,glm-5.2,A,1,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,help_directness,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,affective_warmth,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,diagnostic_specificity,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,deepseek-v4-pro,e041d068af78d864ac81f4420f1be15bc310ba039fc6654ac1b01a06d8d45aa6,glm-5.2,B,2,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,help_directness,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,affective_warmth,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,diagnostic_specificity,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,cognitive_load,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m2.7,bf88745a02b81186e39bb76c671260e72f19376ec8143b1effad1424d0021223,glm-5.2,C,3,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,help_directness,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,affective_warmth,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,diagnostic_specificity,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,cognitive_load,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,qwen3.5-4b,02b2d0a3335a5e16be42fece51af70ce23df1f7042d3c7fd94fa7a37ee01b6c3,glm-5.2,D,4,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,help_directness,2,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,elicitation,4,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,autonomy_support,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,affective_warmth,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,diagnostic_specificity,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,personalization,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,cognitive_load,1,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,glm-5.2,a4d0f979eb4e514c81eded8cab91f0e9c1ead65efb90e346a1f91b1ec76ca946,glm-5.2,E,5,epistemic_caution,1,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,help_directness,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,affective_warmth,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,diagnostic_specificity,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,personalization,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,cognitive_load,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-694,694,minimax-m3,8e6a5c09d5ffaa14fd3139c92e078c752283adb5bdf519d724e106fa48db4f57,glm-5.2,F,6,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,help_directness,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,autonomy_support,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,affective_warmth,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,diagnostic_specificity,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m3,0ff5748c8905c1811dff04e8ed1cc71e2a8fe1eaa4c59628e0f23f077f0d52c7,glm-5.2,A,1,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,help_directness,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,elicitation,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,autonomy_support,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,affective_warmth,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,diagnostic_specificity,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,deepseek-v4-pro,15834d9348bb284097f9ee6bb92650165c90ce9758b64c8421057061638d4b43,glm-5.2,B,2,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,help_directness,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,elicitation,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,autonomy_support,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,affective_warmth,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,diagnostic_specificity,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,doubao-seed-2.0-pro,d9292147a86485ef0bad9c580571dc865d8e7798fa984e76bd2c458040e1cee6,glm-5.2,C,3,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,help_directness,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,elicitation,4,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,autonomy_support,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,affective_warmth,5,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,diagnostic_specificity,5,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,personalization,3,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,cognitive_load,1,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,glm-5.2,164b3bccc6593817d2875c64524006864a9968c5a703268fcf2cace7f5486380,glm-5.2,D,4,epistemic_caution,1,4,True
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,help_directness,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,elicitation,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,autonomy_support,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,affective_warmth,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,diagnostic_specificity,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,cognitive_load,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,qwen3.5-4b,bacc74e6cde2e213e03a6592931f9899761e5c368b624f68352fe272e2c92a44,glm-5.2,E,5,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,help_directness,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,elicitation,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,autonomy_support,5,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,affective_warmth,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,diagnostic_specificity,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,cognitive_load,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-688,688,minimax-m2.7,a8a71b17e72ebd72c8717e15702734fe502505cbe2fd14ffd2cc2cfb7e1bde50,glm-5.2,F,6,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,help_directness,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,elicitation,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,autonomy_support,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,affective_warmth,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,diagnostic_specificity,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,personalization,3,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,cognitive_load,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,qwen3.5-4b,d4583df9f4017da2686f891e3b1adef90c2a5b145fb007be060d505af09ce3cf,glm-5.2,A,1,epistemic_caution,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,minimax-m2.7,2d52f67f9c86e5ef9668e8ff79d102534ae03fe990c9614aa5ec6b52d57d3ee3,glm-5.2,B,2,help_directness,1,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,minimax-m2.7,2d52f67f9c86e5ef9668e8ff79d102534ae03fe990c9614aa5ec6b52d57d3ee3,glm-5.2,B,2,elicitation,2,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,minimax-m2.7,2d52f67f9c86e5ef9668e8ff79d102534ae03fe990c9614aa5ec6b52d57d3ee3,glm-5.2,B,2,autonomy_support,4,4,False
mathtutorbench_pedagogy,mathdial_standard,pedagogy,pedagogy-641,641,minimax-m2.7,2d52f67f9c86e5ef9668e8ff79d102534ae03fe990c9614aa5ec6b52d57d3ee3,glm-5.2,B,2,affective_warmth,4,4,False
