blind_id,model,source_family,progress,affect,panel,arm,repeat,answer_reveal,reasoning_elicitation,joint_action
d95101e70bf8fa6d3a20,deepseek-v4-pro,half_life,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
d962bd7e96a856864ebb,doubao-seed-2.0-lite,sampling_frame_bias,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
d972a3fc270532a11136,MiniMax-M3,direct_speech_punctuation,correct_partial,calm,main,explain,0,1,1,both
d97b5c3481c3a5fcbd8b,MiniMax-M2.7,pigeonhole_principle,correct_partial,calm,main,canonical,1,1,0,reveal_only
d97bf002754d9f73cf44,MiniMax-M2.7,turning_moment,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
d99fd1377a065fb345c2,MiniMax-M2.7,boyles_law,correct_partial,frustrated,main,explain,0,1,1,both
d9a3ce0095dcc1e42bf4,MiniMax-M3,exclusive_or,correct_partial,calm,main,explain,1,1,1,both
d9cefa70f0a114955f1d,deepseek-v4-pro,all_different_constraint,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
d9d223cd5fcc9ef2839c,doubao-seed-2.0-lite,boyles_law,wrong_attempt,calm,main,ask,1,0,1,elicit_only
d9d3cd5f07cfcc2c2be1,glm-5.3,mendelian_inheritance,wrong_attempt,calm,training_sentinel,canonical,0,0,1,elicit_only
d9f1df61119b17d70fd9,deepseek-v4-pro,parallel_structure,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
d9fc805b6063df6e2ac7,MiniMax-M2.7,loop_accumulation,correct_partial,calm,main,canonical,1,1,0,reveal_only
da0ae8d080a33cf3d8f8,MiniMax-M2.7,relative_clause_attachment,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
da2733abe726a5f6b920,glm-5.3,all_different_constraint,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
da36e16b05f9aaad140d,glm-5.3,sampling_frame_bias,wrong_attempt,calm,main,neutral_b,1,1,1,both
da63b9770e53f436e2c9,MiniMax-M3,relative_clause_attachment,wrong_attempt,calm,main,explain,0,1,1,both
da826208988189322319,doubao-seed-2.0-lite,figurative_metaphor,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
da8dd16da063feb8fb71,glm-5.3,exponent_product,correct_partial,frustrated,main,neutral_b,1,1,1,both
da8f00c9fbcb64a4c9f9,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,canonical,0,1,0,reveal_only
daa74d642c159b38ba88,MiniMax-M3,pythagorean_length,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
daabb7950b49f5fc7d72,MiniMax-M2.7,triangle_area,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
daabec108789a8e86137,doubao-seed-2.0-lite,figurative_metaphor,correct_partial,calm,main,ask,0,0,1,elicit_only
dabf81a0fbcb4f47ebab,deepseek-v4-pro,all_different_constraint,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
dace5384070b25aedb6e,deepseek-v4-pro,boyles_law,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
dad8a1b10d6e29478480,deepseek-v4-pro,rectangular_prism_volume,correct_partial,frustrated,main,ask,0,0,1,elicit_only
dae8801f5d75cc3693f9,glm-5.3,direct_speech_punctuation,wrong_attempt,frustrated,main,neutral_a,0,1,1,both
daeb9c063af9baf1244f,MiniMax-M2.7,half_life,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
db0bb4c849b4759e57c8,MiniMax-M2.7,binary_place_value,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
db10935098febbe44d0f,MiniMax-M2.7,relative_clause_attachment,wrong_attempt,calm,main,explain,0,1,0,reveal_only
db227da31ee04ea45ff2,doubao-seed-2.0-lite,apostrophe_possession,correct_partial,calm,main,canonical,1,1,0,reveal_only
db2cb39519ae281bfdba,doubao-seed-2.0-lite,rectangular_prism_volume,not_started,unstated,opportunity_complete,canonical,1,1,0,reveal_only
db39689d55f33d581b70,glm-5.3,half_life,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
db4ddf85142bf3fcff49,MiniMax-M2.7,parallel_structure,wrong_attempt,calm,main,ask,1,0,1,elicit_only
db58642d97b030b1fc3d,MiniMax-M2.7,pigeonhole_principle,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
db5c73dbe3965a68ed48,deepseek-v4-pro,binary_search_interval,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
db671659ebca310dd6fe,deepseek-v4-pro,active_passive_voice,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
db779a77bc9633b2b42f,deepseek-v4-pro,weighted_graph_path,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
db7abf0b05e2d5a666cc,MiniMax-M2.7,pressure,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
db7b30765780b71ab539,MiniMax-M3,pigeonhole_principle,correct_partial,calm,main,neutral_b,0,0,1,elicit_only
db7bd943499c11a75122,deepseek-v4-pro,binary_search_interval,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
db7c01ca1cf7b6377412,MiniMax-M2.7,relative_clause_attachment,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
db867c22b9b4ccb8ee16,MiniMax-M2.7,exclusive_or,correct_partial,calm,main,ask,0,0,1,elicit_only
db87b5dadcc74ec7260b,deepseek-v4-pro,least_common_multiple,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
db9bb5826da69bf2cd78,MiniMax-M3,contrast_connective,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
dba2c16f3e9046fa68ec,deepseek-v4-pro,parallel_structure,correct_partial,calm,main,ask,0,0,1,elicit_only
dba343ef8de49d52e040,doubao-seed-2.0-lite,sampling_frame_bias,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
dba457719706abe343e3,glm-5.3,factorial_counting,wrong_attempt,frustrated,main,canonical,1,0,1,elicit_only
dbb46bba68f5cdddd3b4,doubao-seed-2.0-lite,relative_clause_attachment,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
dbb7b6afcb54aaaebafa,doubao-seed-2.0-lite,half_life,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
dbbfb44e35a065f86d7b,glm-5.3,binary_place_value,correct_partial,calm,main,canonical,1,0,1,elicit_only
dbc2702eaa1bea1e133d,MiniMax-M3,exponent_product,wrong_attempt,frustrated,main,explain,1,1,1,both
dbc5363bcee0e144f697,doubao-seed-2.0-lite,figurative_metaphor,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
dbd989b426f39c09e313,MiniMax-M3,figurative_metaphor,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
dbdfbfb6f0de77249dd0,deepseek-v4-pro,direct_speech_punctuation,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
dc2e633a960d8e238ec3,doubao-seed-2.0-lite,trophic_energy_transfer,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
dc3dd569dabf5e1ff41a,doubao-seed-2.0-lite,binary_search_interval,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
dc4eb6241b5374f73fbd,deepseek-v4-pro,boyles_law,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
dc4ee310257d103f0e6e,doubao-seed-2.0-lite,all_different_constraint,wrong_attempt,calm,main,explain,0,1,0,reveal_only
dc52535185d6c1dfb4c3,deepseek-v4-pro,boyles_law,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
dc81b028d978160d8e21,MiniMax-M3,rectangular_prism_volume,correct_partial,calm,main,explain,1,1,0,reveal_only
dc874b72b390c76ea059,glm-5.3,parallel_structure,wrong_attempt,calm,main,neutral_a,0,0,1,elicit_only
dc9ea55516af2e1350c8,MiniMax-M3,turning_moment,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
dca5402983a5278fdf9f,deepseek-v4-pro,figurative_metaphor,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
dcaa96a726ceda40ef52,deepseek-v4-pro,turning_moment,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
dcbea5b4092b7cce00f6,MiniMax-M2.7,median,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
dccf78b751af29cc0d38,MiniMax-M2.7,triangle_area,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
dcd085e74af5d1233cf1,MiniMax-M3,pigeonhole_principle,correct_partial,calm,main,neutral_a,1,1,1,both
dd103da38be9a6966ef4,deepseek-v4-pro,half_life,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
dd17a07ac3a09770d3a6,MiniMax-M2.7,relative_clause_attachment,wrong_attempt,calm,main,neutral_a,0,1,0,reveal_only
dd27a15ba0c273075134,MiniMax-M3,pigeonhole_principle,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
dd361e9a02792dc2c5f3,MiniMax-M3,figurative_metaphor,wrong_attempt,calm,main,neutral_a,1,1,1,both
dd4c4a164b3b59383e47,deepseek-v4-pro,exclusive_or,correct_partial,calm,main,ask,1,0,1,elicit_only
dd5532c5e414d683e46f,doubao-seed-2.0-lite,direct_speech_punctuation,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
dd8a74260eee0babe157,glm-5.3,relative_clause_attachment,correct_partial,calm,main,neutral_a,1,0,1,elicit_only
dd990ef0a8ea67e7ad7a,MiniMax-M3,parallel_structure,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
dda729e68b19348a783c,deepseek-v4-pro,parallel_structure,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
ddaacf0466c361e9a17a,MiniMax-M2.7,pigeonhole_principle,correct_partial,frustrated,main,ask,1,0,1,elicit_only
ddab60dc254c840d7a6f,MiniMax-M2.7,half_life,wrong_attempt,calm,main,ask,1,0,1,elicit_only
ddbb8353012c56d2eda8,glm-5.3,relative_clause_attachment,correct_partial,calm,main,explain,0,1,1,both
ddcf1463024d78ffeb89,deepseek-v4-pro,sampling_frame_bias,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
ddddb4312272f290a40f,MiniMax-M2.7,photosynthesis_inputs,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
ddeb9bd412d1f5962d7a,MiniMax-M3,triangle_area,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
de030b699b11088b2e44,MiniMax-M2.7,all_different_constraint,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
de13fae58abaa9108b36,deepseek-v4-pro,exclusive_or,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
de33e20340937f206f91,doubao-seed-2.0-lite,turning_moment,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
de54fd193f71ab7d2195,MiniMax-M2.7,direct_speech_punctuation,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
de62724f25a53c75cd84,glm-5.3,sampling_frame_bias,correct_partial,calm,main,neutral_b,1,1,1,both
de653c877f7b3e90b2a1,MiniMax-M3,direct_speech_punctuation,correct_partial,calm,main,neutral_b,0,1,1,both
de77f8ffbd3a12f1c22e,MiniMax-M3,exponent_product,correct_partial,calm,main,canonical,0,0,1,elicit_only
de89024d02e205d9e130,glm-5.3,parallel_structure,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
de916f31bc012d9b71d9,MiniMax-M3,direct_speech_punctuation,wrong_attempt,frustrated,main,canonical,0,1,1,both
de949ef0dcc7e43b8eaa,MiniMax-M2.7,sampling_frame_bias,wrong_attempt,frustrated,main,neutral_a,1,1,1,both
de9af0fa1238f13a5d20,doubao-seed-2.0-lite,relative_clause_attachment,correct_partial,calm,main,canonical,0,1,0,reveal_only
deb5567a25a0ef4a7262,glm-5.3,direct_speech_punctuation,correct_partial,frustrated,main,neutral_b,0,1,1,both
debae64cb7dce38e84f2,MiniMax-M3,parallel_structure,correct_partial,calm,main,canonical,0,0,1,elicit_only
debc2c66dceaf544a2a3,doubao-seed-2.0-lite,exclusive_or,correct_partial,calm,main,canonical,1,1,0,reveal_only
debe3647795410f7f537,MiniMax-M2.7,turning_moment,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
ded077dcfe1c8bd7cae2,glm-5.3,parallel_structure,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
ded4442302adcfeb70e9,MiniMax-M3,all_different_constraint,correct_partial,calm,main,neutral_a,1,0,1,elicit_only
dedba43b9a93942e2bd8,doubao-seed-2.0-lite,turning_moment,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
dee8ca2d6e112da7b8ab,deepseek-v4-pro,all_different_constraint,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
deef6bb9f7f29f0b434e,deepseek-v4-pro,relative_clause_attachment,wrong_attempt,calm,main,ask,1,0,1,elicit_only
def631c59bb283f49e72,deepseek-v4-pro,active_passive_voice,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
defdd704f5dadf804e41,MiniMax-M3,least_common_multiple,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
df1bf05a019d67a80a64,doubao-seed-2.0-lite,parallel_structure,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
df32baabe66d6b5183ec,doubao-seed-2.0-lite,photosynthesis_inputs,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
df3e4e10ac5051a72a4d,glm-5.3,weighted_graph_path,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
df407455885369527241,doubao-seed-2.0-lite,parallel_structure,wrong_attempt,calm,main,neutral_a,0,1,0,reveal_only
df597a80d9d8e465c674,deepseek-v4-pro,boyles_law,correct_partial,calm,main,explain,0,1,0,reveal_only
df710490297974bcca2d,MiniMax-M2.7,active_passive_voice,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
df864a51149d4fc7041a,deepseek-v4-pro,kinetic_energy,correct_partial,calm,main,canonical,1,1,0,reveal_only
dfaf25636699f9694bef,MiniMax-M3,parallel_structure,wrong_attempt,calm,main,canonical,1,1,1,both
dfb37f2636976898a5c2,MiniMax-M3,boyles_law,wrong_attempt,calm,main,neutral_a,0,1,0,reveal_only
dfbc133fe0a26a0c5e09,deepseek-v4-pro,relative_clause_attachment,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
dfc7f76012af2b75c4e1,MiniMax-M2.7,weighted_graph_path,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
dfd92680f5eaf1a180fa,doubao-seed-2.0-lite,turning_moment,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
dfe2c8f977c9b1ff1339,MiniMax-M3,triangle_area,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
dfe38b158392c3fa6be2,deepseek-v4-pro,exponent_product,correct_partial,calm,main,canonical,1,1,0,reveal_only
dfe7b239eb9573d33634,glm-5.3,half_life,not_started,unstated,opportunity_missing,canonical,0,1,1,both
dfeece166d03a26cb090,deepseek-v4-pro,boyles_law,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
dff062919830eab74c98,MiniMax-M2.7,direct_speech_punctuation,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
dff536111d1beef969a7,MiniMax-M3,least_common_multiple,wrong_attempt,frustrated,main,canonical,0,0,1,elicit_only
e008157036bd8a81ae7c,doubao-seed-2.0-lite,half_life,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
e02db5504016f0be0c7e,glm-5.3,least_common_multiple,correct_partial,calm,main,explain,1,1,0,reveal_only
e03e9095e3e6dd51dfa2,doubao-seed-2.0-lite,relative_clause_attachment,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
e04b2a122fff28a4bb78,MiniMax-M3,active_passive_voice,wrong_attempt,calm,main,canonical,0,1,1,both
e068364837bcb2530c42,glm-5.3,figurative_metaphor,wrong_attempt,calm,main,ask,0,0,1,elicit_only
e07033bb957f85482a43,doubao-seed-2.0-lite,boyles_law,wrong_attempt,calm,main,neutral_b,1,1,0,reveal_only
e07593b55c0b9a18678e,glm-5.3,relative_clause_attachment,correct_partial,frustrated,main,ask,0,0,1,elicit_only
e0813ce9567b34e62c97,deepseek-v4-pro,pigeonhole_principle,correct_partial,frustrated,main,neutral_b,0,1,0,reveal_only
e0ad60d62da126cbdada,MiniMax-M3,signed_integer_addition,correct_partial,calm,main,canonical,0,1,0,reveal_only
e0b130dbd25b4a2e6a71,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,explain,0,1,0,reveal_only
e0c8af39b7d68fce0341,deepseek-v4-pro,turning_moment,not_started,unstated,opportunity_complete,canonical,0,1,0,reveal_only
e0d32793abe04298e74f,deepseek-v4-pro,half_life,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e0dca0296219bac58da9,glm-5.3,turning_moment,correct_partial,calm,main,neutral_a,0,0,1,elicit_only
e0e5122c70041abe73a7,MiniMax-M3,exclusive_or,correct_partial,frustrated,main,canonical,1,1,1,both
e0e61b687bd9c97e0c5e,MiniMax-M3,chemical_equation_balance,correct_partial,frustrated,main,canonical,1,0,1,elicit_only
e0f95562f47af677329a,doubao-seed-2.0-lite,boyles_law,correct_partial,frustrated,main,explain,1,1,0,reveal_only
e120ea5a9f8e20a7d8a7,doubao-seed-2.0-lite,pigeonhole_principle,wrong_attempt,calm,main,ask,1,0,1,elicit_only
e13c5ba00c264b3c073a,MiniMax-M2.7,boyles_law,correct_partial,calm,main,ask,1,0,1,elicit_only
e141900481170104d394,MiniMax-M2.7,figurative_metaphor,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
e170c8fa53ee2d1ac98b,MiniMax-M3,parallel_structure,correct_partial,frustrated,main,canonical,0,1,1,both
e173062d007a1eb15fbd,deepseek-v4-pro,turning_moment,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
e184924764a70e4b3086,glm-5.3,figurative_metaphor,wrong_attempt,frustrated,main,neutral_b,1,0,1,elicit_only
e188c35f61101b856c36,MiniMax-M3,pigeonhole_principle,correct_partial,calm,main,explain,0,1,0,reveal_only
e1a5270c2fea8a7669d3,deepseek-v4-pro,triangle_area,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e1afa48305ed5b704fbf,MiniMax-M3,turning_moment,correct_partial,calm,main,canonical,1,1,0,reveal_only
e1b95f930a551b1a1259,deepseek-v4-pro,triangle_area,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
e1d7b0cd7d567f19b979,deepseek-v4-pro,relative_clause_attachment,correct_partial,calm,main,ask,1,0,1,elicit_only
e1d945e77242253d56e3,MiniMax-M3,pressure,correct_partial,calm,main,canonical,1,1,0,reveal_only
e1e4bae48fa2a41cd99a,glm-5.3,pythagorean_length,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
e2008ad06fa5a8cdeebc,MiniMax-M3,rectangular_prism_volume,correct_partial,calm,main,canonical,0,1,0,reveal_only
e2084abaa198409ec490,glm-5.3,relative_clause_attachment,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
e2228c138ed945a05240,glm-5.3,chemical_equation_balance,correct_partial,calm,main,canonical,0,0,1,elicit_only
e23c0898c2a7958baeed,MiniMax-M2.7,homophone_selection,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
e253b5683ae6ba51b787,MiniMax-M3,exponent_product,correct_partial,frustrated,main,neutral_a,0,1,1,both
e26f81cdab0205c6f4f4,doubao-seed-2.0-lite,mendelian_inheritance,wrong_attempt,calm,training_sentinel,canonical,0,1,0,reveal_only
e27009817f85319238ec,glm-5.3,pigeonhole_principle,wrong_attempt,calm,main,neutral_a,1,0,1,elicit_only
e271c6e089077057aa10,doubao-seed-2.0-lite,turning_moment,correct_partial,calm,main,neutral_a,0,1,1,both
e271d38186362da65f2f,MiniMax-M2.7,exponent_product,correct_partial,calm,main,ask,1,0,1,elicit_only
e29b4d80c7266fede92b,MiniMax-M2.7,least_common_multiple,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
e29e59c22ead94eaad4e,doubao-seed-2.0-lite,half_life,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
e2b57b9a9bd61181dd7b,doubao-seed-2.0-lite,boyles_law,correct_partial,frustrated,main,ask,1,0,1,elicit_only
e2c0c8ee6d3180fef04e,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,ask,0,1,1,both
e2d5d4ad483a3cc3a1ce,MiniMax-M2.7,sampling_frame_bias,correct_partial,calm,main,explain,0,1,0,reveal_only
e300066e21d90cb20e77,doubao-seed-2.0-lite,binary_place_value,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
e339fe1cc79c4e00ea43,MiniMax-M3,half_life,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
e3457816aee7ce9e6a98,glm-5.3,pressure,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
e34f909fd75fac117b56,doubao-seed-2.0-lite,exclusive_or,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
e351149db666a835e368,MiniMax-M2.7,half_life,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
e3522c58498ac13bd7f5,MiniMax-M3,pythagorean_length,not_started,unstated,opportunity_complete,canonical,1,1,0,reveal_only
e35df9d75d8ecc39bb13,glm-5.3,sampling_frame_bias,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e371fd29f51d46583714,deepseek-v4-pro,least_common_multiple,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
e3863a71d6797fd84f9e,glm-5.3,figurative_metaphor,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
e38f2e6feda47962c818,glm-5.3,turning_moment,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
e3bc90a4587155fef262,doubao-seed-2.0-lite,boyles_law,not_started,unstated,opportunity_complete,canonical,0,1,0,reveal_only
e3bf392700031993ea84,deepseek-v4-pro,exponent_product,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
e3e7dfd9a3d40257605c,deepseek-v4-pro,relative_clause_attachment,wrong_attempt,calm,main,neutral_b,1,1,0,reveal_only
e3ee344e23d397fdb94d,MiniMax-M2.7,boyles_law,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
e3fb1c94299bf03e7a68,MiniMax-M2.7,photosynthesis_inputs,wrong_attempt,frustrated,main,explain,0,1,1,both
e40c6f9ec1357fc6966b,glm-5.3,photosynthesis_inputs,wrong_attempt,calm,main,neutral_a,1,0,1,elicit_only
e417f47104b435c97f92,glm-5.3,exponent_product,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
e41fa24d61440635b480,deepseek-v4-pro,homophone_selection,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
e42a9731356331f0c279,glm-5.3,active_passive_voice,correct_partial,calm,main,canonical,1,1,1,both
e4328dcf8182b74eead5,doubao-seed-2.0-lite,parallel_structure,correct_partial,frustrated,main,explain,1,1,0,reveal_only
e43ad69ae4f115529f55,MiniMax-M2.7,sampling_frame_bias,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
e43fd0d35d1d34b9e89b,glm-5.3,turning_moment,wrong_attempt,calm,main,neutral_b,0,0,1,elicit_only
e44f97e77e8781ac5080,glm-5.3,rectangular_prism_volume,wrong_attempt,calm,main,explain,0,1,0,reveal_only
e46d0d432d5f86f5a0c5,doubao-seed-2.0-lite,boyles_law,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
e47cca2e790a6e3ea544,glm-5.3,exponent_product,wrong_attempt,calm,main,explain,0,1,1,both
e48a9650e67c4f9bdede,glm-5.3,all_different_constraint,wrong_attempt,calm,main,explain,0,1,0,reveal_only
e4935740f1b6b934e834,deepseek-v4-pro,pressure,correct_partial,calm,main,canonical,0,1,0,reveal_only
e4ba265ffc34b7483c0d,deepseek-v4-pro,relative_clause_attachment,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
e4e10c75843fac05e235,glm-5.3,half_life,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
e4f6b539c13ffaf422f4,glm-5.3,exponent_product,correct_partial,calm,main,explain,1,1,1,both
e501006630fc153e90a8,doubao-seed-2.0-lite,factorial_counting,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
e5209484a0a439495086,glm-5.3,direct_speech_punctuation,wrong_attempt,calm,main,neutral_b,0,1,1,both
e523676794cb9b4828b6,glm-5.3,pigeonhole_principle,correct_partial,calm,main,neutral_a,1,1,1,both
e5255e40ac7d57502d28,doubao-seed-2.0-lite,turning_moment,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
e5418fcaf13742cb39d0,doubao-seed-2.0-lite,figurative_metaphor,wrong_attempt,calm,main,explain,0,1,0,reveal_only
e54416e947f3e844a29e,deepseek-v4-pro,figurative_metaphor,wrong_attempt,calm,main,ask,1,0,1,elicit_only
e54f75808b8113071460,deepseek-v4-pro,sampling_frame_bias,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
e560d695abf21a542f72,MiniMax-M3,photosynthesis_inputs,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e57e3004daeabece75c4,glm-5.3,half_life,wrong_attempt,frustrated,main,neutral_a,1,0,1,elicit_only
e5965ce56bd3bc0d4b28,MiniMax-M3,relative_clause_attachment,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e5a4cbf6f596f9f52366,deepseek-v4-pro,boyles_law,correct_partial,calm,main,explain,1,1,0,reveal_only
e5ac5673bb6d50e5217c,glm-5.3,exclusive_or,wrong_attempt,calm,main,neutral_b,1,1,1,both
e5bef8c66673f7caefcc,doubao-seed-2.0-lite,triangle_area,correct_partial,frustrated,main,explain,1,1,0,reveal_only
e5c249f64d23089dde6a,doubao-seed-2.0-lite,factorial_counting,correct_partial,calm,main,canonical,0,1,0,reveal_only
e5c98052e83e03de854e,glm-5.3,half_life,wrong_attempt,frustrated,main,canonical,0,0,1,elicit_only
e5cbb1aca2d160b60cbb,doubao-seed-2.0-lite,turning_moment,wrong_attempt,calm,main,neutral_b,1,1,1,both
e5cd4b902f3527769530,deepseek-v4-pro,half_life,not_started,unstated,opportunity_complete,canonical,1,1,0,reveal_only
e5cd4fbb07cff0c417ec,deepseek-v4-pro,exponent_product,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
e5df8564f81e1cf0bdcc,doubao-seed-2.0-lite,exponent_product,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
e6109a42db5824fa0c74,MiniMax-M2.7,half_life,wrong_attempt,calm,main,neutral_b,0,1,1,both
e6174d8a52b93e97248b,deepseek-v4-pro,boyles_law,wrong_attempt,calm,main,ask,1,0,1,elicit_only
e62803d393d1e9df9e8d,glm-5.3,figurative_metaphor,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
e62aefcd1a35e599a086,glm-5.3,half_life,wrong_attempt,calm,main,neutral_b,1,0,1,elicit_only
e63d3d637248c1a308b7,MiniMax-M2.7,half_life,correct_partial,frustrated,main,explain,0,1,0,reveal_only
e6794b12f30a026011ac,doubao-seed-2.0-lite,half_life,correct_partial,calm,main,ask,1,0,1,elicit_only
e6913ba61f6e869f2078,deepseek-v4-pro,boyles_law,correct_partial,calm,main,canonical,1,1,0,reveal_only
e6dde8b8456b7be4b941,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
e6f88a9df806a31156a5,doubao-seed-2.0-lite,least_common_multiple,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
e6f8987fac96ccc05ecd,deepseek-v4-pro,parallel_structure,correct_partial,calm,main,explain,1,1,0,reveal_only
e6f91ae87e30707a82c0,glm-5.3,contrast_connective,correct_partial,calm,main,canonical,1,0,1,elicit_only
e71e6fea9da88aa27f0c,MiniMax-M3,parallel_structure,correct_partial,calm,main,explain,0,1,1,both
e72bd0d1bff24dcae89d,doubao-seed-2.0-lite,figurative_metaphor,correct_partial,frustrated,main,ask,0,0,1,elicit_only
