classifier_variant,family,model,pair_id,target_act,generic,pedagogy,delta
word_svm,standard,qwen3.5-4b,772,generic,0,1,1
word_svm,standard,qwen3.5-4b,773,probing,0,0,0
word_svm,standard,qwen3.5-4b,774,probing,0,1,1
word_svm,standard,qwen3.5-4b,775,generic,0,1,1
word_svm,standard,qwen3.5-4b,776,focus,1,0,-1
word_svm,standard,qwen3.5-4b,777,probing,0,0,0
word_svm,standard,qwen3.5-4b,778,probing,0,0,0
word_svm,standard,qwen3.5-4b,779,probing,1,0,-1
word_svm,standard,qwen3.5-4b,780,probing,1,0,-1
word_svm,standard,qwen3.5-4b,781,probing,1,0,-1
word_svm,standard,qwen3.5-4b,782,probing,0,0,0
word_svm,standard,qwen3.5-4b,783,probing,0,1,1
word_svm,standard,qwen3.5-4b,784,focus,0,1,1
word_svm,standard,qwen3.5-4b,785,focus,1,1,0
word_svm,standard,qwen3.5-4b,786,focus,0,0,0
word_svm,standard,qwen3.5-4b,787,probing,0,0,0
word_svm,standard,qwen3.5-4b,788,focus,1,1,0
word_svm,standard,qwen3.5-4b,789,focus,0,1,1
word_svm,standard,qwen3.5-4b,790,probing,1,0,-1
word_svm,standard,qwen3.5-4b,791,generic,1,1,0
word_svm,standard,qwen3.5-4b,792,focus,0,0,0
word_svm,standard,qwen3.5-4b,793,telling,0,0,0
word_svm,standard,qwen3.5-4b,794,probing,1,1,0
word_svm,standard,qwen3.5-4b,796,probing,0,0,0
word_svm,standard,qwen3.5-4b,797,probing,0,0,0
word_svm,standard,qwen3.5-4b,798,focus,0,0,0
word_svm,standard,qwen3.5-4b,799,telling,1,0,-1
word_svm,standard,qwen3.5-4b,800,telling,1,1,0
word_svm,standard,qwen3.5-4b,801,telling,1,1,0
word_svm,standard,qwen3.5-4b,802,probing,0,1,1
word_svm,standard,qwen3.5-4b,803,probing,1,1,0
word_svm,standard,qwen3.5-4b,804,probing,0,0,0
word_svm,standard,qwen3.5-4b,805,probing,0,0,0
word_svm,standard,qwen3.5-4b,806,generic,0,1,1
word_svm,standard,qwen3.5-4b,807,probing,0,0,0
word_svm,standard,qwen3.5-4b,808,probing,0,0,0
word_svm,standard,qwen3.5-4b,809,probing,0,1,1
word_svm,standard,qwen3.5-4b,810,probing,1,1,0
word_svm,standard,qwen3.5-4b,811,probing,0,1,1
word_svm,standard,qwen3.5-4b,812,probing,0,0,0
word_svm,standard,qwen3.5-4b,813,generic,1,0,-1
word_svm,standard,qwen3.5-4b,814,probing,1,1,0
word_svm,standard,qwen3.5-4b,815,probing,0,0,0
word_svm,standard,qwen3.5-4b,816,probing,0,0,0
word_svm,standard,qwen3.5-4b,817,probing,1,0,-1
word_svm,standard,qwen3.5-4b,818,generic,0,0,0
word_svm,standard,qwen3.5-4b,819,generic,0,0,0
word_svm,standard,qwen3.5-4b,820,focus,0,0,0
word_svm,standard,qwen3.5-4b,821,focus,0,0,0
word_svm,standard,qwen3.5-4b,822,focus,0,1,1
word_svm,standard,qwen3.5-4b,823,focus,1,1,0
word_svm,standard,qwen3.5-4b,824,focus,0,1,1
word_svm,standard,qwen3.5-4b,825,probing,0,1,1
word_svm,standard,qwen3.5-4b,826,probing,0,0,0
word_svm,standard,qwen3.5-4b,827,probing,0,0,0
word_svm,standard,qwen3.5-4b,828,focus,0,0,0
word_svm,standard,qwen3.5-4b,829,probing,0,1,1
word_svm,standard,qwen3.5-4b,830,focus,0,1,1
word_svm,standard,qwen3.5-4b,831,probing,0,0,0
word_svm,standard,qwen3.5-4b,832,focus,0,0,0
word_svm,standard,qwen3.5-4b,833,focus,0,0,0
word_svm,standard,qwen3.5-4b,834,generic,0,0,0
word_svm,standard,qwen3.5-4b,835,probing,0,0,0
word_svm,standard,qwen3.5-4b,836,probing,0,0,0
word_svm,standard,qwen3.5-4b,837,probing,0,1,1
word_svm,standard,qwen3.5-4b,838,probing,0,0,0
word_svm,standard,qwen3.5-4b,839,probing,0,1,1
word_svm,standard,qwen3.5-4b,841,probing,1,1,0
word_svm,standard,qwen3.5-4b,842,probing,1,0,-1
word_svm,standard,qwen3.5-4b,843,probing,0,0,0
word_svm,standard,qwen3.5-4b,844,probing,0,0,0
word_svm,standard,qwen3.5-4b,845,telling,0,0,0
word_svm,standard,qwen3.5-4b,846,generic,0,0,0
word_svm,standard,qwen3.5-4b,847,probing,1,1,0
word_svm,standard,qwen3.5-4b,848,probing,0,1,1
word_svm,standard,qwen3.5-4b,849,probing,0,0,0
word_svm,standard,qwen3.5-4b,850,probing,1,0,-1
word_svm,standard,qwen3.5-4b,851,probing,0,0,0
word_svm,standard,qwen3.5-4b,852,probing,0,0,0
word_svm,standard,qwen3.5-4b,853,probing,0,0,0
word_svm,standard,qwen3.5-4b,854,probing,0,0,0
word_svm,standard,qwen3.5-4b,855,probing,0,1,1
word_svm,standard,qwen3.5-4b,856,focus,0,1,1
word_svm,standard,qwen3.5-4b,857,focus,0,0,0
word_svm,standard,qwen3.5-4b,858,probing,0,1,1
word_svm,standard,qwen3.5-4b,859,probing,0,0,0
word_svm,standard,qwen3.5-4b,860,generic,0,0,0
word_svm,standard,qwen3.5-4b,861,probing,1,0,-1
word_svm,standard,qwen3.5-4b,862,probing,0,0,0
word_svm,standard,qwen3.5-4b,863,probing,0,1,1
word_svm,standard,qwen3.5-4b,864,probing,0,0,0
word_svm,standard,qwen3.5-4b,865,focus,1,1,0
word_svm,standard,qwen3.5-4b,866,generic,0,1,1
word_svm,standard,qwen3.5-4b,867,focus,1,0,-1
word_svm,standard,qwen3.5-4b,868,generic,0,0,0
word_svm,standard,qwen3.5-4b,869,generic,0,0,0
word_svm,standard,qwen3.5-4b,870,focus,1,0,-1
word_svm,standard,qwen3.5-4b,871,focus,0,1,1
word_svm,standard,qwen3.5-4b,872,focus,1,0,-1
word_svm,standard,qwen3.5-4b,873,focus,0,1,1
word_svm,standard,qwen3.5-4b,874,generic,0,0,0
word_svm,standard,qwen3.5-4b,875,probing,0,0,0
word_svm,standard,qwen3.5-4b,876,focus,1,1,0
word_svm,standard,qwen3.5-4b,877,probing,0,0,0
word_svm,standard,qwen3.5-4b,878,focus,1,0,-1
word_svm,standard,qwen3.5-4b,879,probing,1,0,-1
word_svm,standard,qwen3.5-4b,880,focus,1,1,0
word_svm,standard,qwen3.5-4b,881,generic,0,0,0
word_svm,standard,qwen3.5-4b,882,generic,0,0,0
word_svm,standard,qwen3.5-4b,883,generic,0,0,0
word_svm,standard,qwen3.5-4b,884,generic,0,0,0
word_svm,standard,qwen3.5-4b,885,generic,0,0,0
word_svm,standard,qwen3.5-4b,886,generic,0,0,0
word_svm,standard,qwen3.5-4b,887,probing,0,0,0
word_svm,standard,qwen3.5-4b,888,probing,0,0,0
word_svm,standard,qwen3.5-4b,889,focus,1,0,-1
word_svm,standard,qwen3.5-4b,890,focus,0,0,0
word_svm,standard,qwen3.5-4b,891,probing,0,0,0
word_svm,standard,qwen3.5-4b,892,probing,0,1,1
word_svm,standard,qwen3.5-4b,893,probing,0,1,1
word_svm,standard,qwen3.5-4b,894,focus,0,0,0
word_svm,standard,qwen3.5-4b,895,generic,0,1,1
word_svm,standard,qwen3.5-4b,896,focus,0,1,1
word_svm,standard,qwen3.5-4b,897,probing,1,0,-1
word_svm,standard,qwen3.5-4b,898,probing,1,1,0
word_svm,standard,qwen3.5-4b,899,probing,0,0,0
word_svm,standard,qwen3.5-4b,900,focus,1,1,0
word_svm,standard,qwen3.5-4b,901,probing,0,0,0
word_svm,standard,qwen3.5-4b,902,focus,1,0,-1
word_svm,standard,qwen3.5-4b,903,probing,1,1,0
word_svm,standard,qwen3.5-4b,904,generic,0,0,0
word_svm,standard,qwen3.5-4b,905,generic,1,0,-1
word_svm,standard,qwen3.5-4b,906,probing,0,0,0
word_svm,standard,qwen3.5-4b,907,generic,0,1,1
word_svm,standard,qwen3.5-4b,908,probing,1,0,-1
word_svm,standard,qwen3.5-4b,909,telling,1,0,-1
word_svm,standard,qwen3.5-4b,910,focus,0,0,0
word_svm,standard,qwen3.5-4b,911,probing,0,1,1
word_svm,standard,qwen3.5-4b,912,focus,0,0,0
word_svm,standard,qwen3.5-4b,913,focus,0,0,0
word_svm,standard,qwen3.5-4b,914,probing,1,0,-1
word_svm,standard,qwen3.5-4b,915,telling,0,0,0
word_svm,standard,qwen3.5-4b,916,probing,0,0,0
word_svm,standard,qwen3.5-4b,917,focus,0,0,0
word_svm,standard,qwen3.5-4b,918,focus,0,0,0
word_svm,standard,qwen3.5-4b,919,telling,0,0,0
word_svm,standard,qwen3.5-4b,920,probing,0,0,0
word_svm,standard,qwen3.5-4b,921,telling,1,0,-1
word_svm,standard,qwen3.5-4b,922,probing,0,0,0
word_svm,standard,qwen3.5-4b,923,probing,0,0,0
word_svm,standard,qwen3.5-4b,924,probing,0,1,1
word_svm,standard,qwen3.5-4b,925,focus,0,1,1
word_svm,standard,qwen3.5-4b,926,probing,0,0,0
word_svm,standard,qwen3.5-4b,927,probing,0,1,1
word_svm,standard,qwen3.5-4b,928,generic,0,0,0
word_svm,standard,qwen3.5-4b,929,focus,1,0,-1
word_svm,standard,qwen3.5-4b,930,generic,0,0,0
word_svm,standard,qwen3.5-4b,931,generic,0,0,0
word_svm,standard,qwen3.5-4b,932,generic,0,0,0
word_svm,standard,qwen3.5-4b,933,focus,0,0,0
word_svm,standard,qwen3.5-4b,934,probing,0,0,0
word_svm,standard,qwen3.5-4b,935,probing,0,0,0
word_svm,standard,qwen3.5-4b,936,probing,0,0,0
word_svm,standard,qwen3.5-4b,937,probing,0,0,0
word_svm,standard,qwen3.5-4b,938,focus,1,1,0
word_svm,standard,qwen3.5-4b,939,generic,1,1,0
word_svm,standard,qwen3.5-4b,940,focus,0,0,0
word_svm,standard,qwen3.5-4b,941,probing,0,0,0
word_svm,standard,qwen3.5-4b,942,focus,1,1,0
word_svm,standard,qwen3.5-4b,943,focus,1,1,0
word_svm,standard,qwen3.5-4b,944,focus,0,0,0
word_svm,standard,qwen3.5-4b,945,focus,1,1,0
word_svm,standard,qwen3.5-4b,946,probing,0,0,0
word_svm,standard,qwen3.5-4b,947,generic,0,1,1
word_svm,standard,qwen3.5-4b,948,probing,1,0,-1
word_svm,standard,qwen3.5-4b,949,focus,0,1,1
word_svm,standard,qwen3.5-4b,950,probing,0,1,1
word_svm,standard,qwen3.5-4b,951,generic,0,0,0
word_svm,standard,qwen3.5-4b,952,generic,0,0,0
word_svm,standard,qwen3.5-4b,953,probing,0,1,1
word_svm,standard,qwen3.5-4b,954,focus,0,0,0
word_svm,standard,qwen3.5-4b,955,probing,0,0,0
word_svm,standard,qwen3.5-4b,956,probing,0,1,1
word_svm,standard,qwen3.5-4b,957,probing,0,0,0
word_svm,standard,qwen3.5-4b,958,probing,0,0,0
word_svm,standard,qwen3.5-4b,959,probing,1,1,0
word_svm,standard,qwen3.5-4b,960,probing,0,0,0
word_svm,standard,qwen3.5-4b,961,generic,0,0,0
word_svm,standard,qwen3.5-4b,962,focus,0,1,1
word_svm,standard,qwen3.5-4b,963,focus,1,0,-1
word_svm,standard,qwen3.5-4b,964,probing,0,0,0
word_svm,standard,qwen3.5-4b,965,focus,1,0,-1
word_svm,standard,qwen3.5-4b,966,focus,0,1,1
word_svm,standard,qwen3.5-4b,967,generic,0,1,1
word_svm,standard,qwen3.5-4b,968,telling,0,1,1
word_svm,standard,qwen3.5-4b,969,focus,0,0,0
word_svm,standard,qwen3.5-4b,970,focus,1,0,-1
word_svm,standard,qwen3.5-4b,971,probing,0,0,0
word_svm,standard,qwen3.5-4b,972,generic,0,0,0
word_svm,standard,qwen3.5-4b,973,probing,0,0,0
word_svm,standard,qwen3.5-4b,974,telling,0,0,0
word_svm,standard,qwen3.5-4b,975,probing,0,0,0
word_svm,standard,qwen3.5-4b,976,focus,1,1,0
word_svm,standard,qwen3.5-4b,977,focus,1,1,0
word_svm,standard,qwen3.5-4b,978,probing,0,0,0
word_svm,standard,qwen3.5-4b,979,probing,0,0,0
word_svm,standard,qwen3.5-4b,980,focus,0,0,0
word_svm,standard,qwen3.5-4b,981,focus,1,0,-1
word_svm,standard,qwen3.5-4b,982,focus,1,1,0
word_svm,standard,qwen3.5-4b,983,focus,0,1,1
word_svm,standard,qwen3.5-4b,984,focus,1,1,0
word_svm,standard,qwen3.5-4b,985,focus,0,0,0
word_svm,standard,qwen3.5-4b,986,probing,0,0,0
word_svm,standard,qwen3.5-4b,987,focus,0,1,1
word_svm,standard,qwen3.5-4b,988,probing,1,0,-1
word_svm,standard,qwen3.5-4b,989,probing,1,0,-1
word_svm,standard,qwen3.5-4b,990,focus,0,0,0
word_svm,standard,qwen3.5-4b,991,probing,0,0,0
word_svm,standard,qwen3.5-4b,992,probing,1,1,0
word_svm,standard,qwen3.5-4b,993,probing,0,1,1
word_svm,standard,qwen3.5-4b,994,probing,0,1,1
word_svm,standard,qwen3.5-4b,995,probing,0,0,0
word_svm,standard,qwen3.5-4b,996,focus,0,1,1
word_svm,standard,qwen3.5-4b,997,probing,0,0,0
word_svm,standard,qwen3.5-4b,998,telling,0,0,0
word_svm,standard,qwen3.5-4b,999,focus,1,1,0
word_svm,standard,qwen3.5-4b,1000,probing,0,0,0
word_svm,standard,qwen3.5-4b,1001,focus,1,1,0
word_svm,standard,qwen3.5-4b,1009,generic,1,1,0
word_svm,standard,qwen3.5-4b,1061,generic,0,0,0
word_svm,standard,qwen3.5-4b,1085,telling,0,1,1
word_svm,standard,qwen3.5-4b,1125,generic,0,1,1
word_svm,standard,qwen3.8-27b,0,probing,1,0,-1
word_svm,standard,qwen3.8-27b,1,focus,1,0,-1
word_svm,standard,qwen3.8-27b,2,telling,1,1,0
word_svm,standard,qwen3.8-27b,3,probing,0,1,1
word_svm,standard,qwen3.8-27b,4,probing,0,1,1
word_svm,standard,qwen3.8-27b,5,focus,0,0,0
word_svm,standard,qwen3.8-27b,6,probing,0,1,1
word_svm,standard,qwen3.8-27b,7,telling,1,1,0
word_svm,standard,qwen3.8-27b,8,telling,0,0,0
word_svm,standard,qwen3.8-27b,9,telling,1,0,-1
word_svm,standard,qwen3.8-27b,10,focus,0,1,1
word_svm,standard,qwen3.8-27b,11,telling,1,1,0
word_svm,standard,qwen3.8-27b,12,telling,0,0,0
word_svm,standard,qwen3.8-27b,13,focus,0,0,0
word_svm,standard,qwen3.8-27b,14,probing,0,0,0
word_svm,standard,qwen3.8-27b,15,telling,1,0,-1
word_svm,standard,qwen3.8-27b,16,probing,0,0,0
word_svm,standard,qwen3.8-27b,17,probing,0,0,0
word_svm,standard,qwen3.8-27b,18,focus,0,1,1
word_svm,standard,qwen3.8-27b,19,probing,0,1,1
word_svm,standard,qwen3.8-27b,20,focus,0,0,0
word_svm,standard,qwen3.8-27b,21,probing,0,0,0
word_svm,standard,qwen3.8-27b,22,focus,0,0,0
word_svm,standard,qwen3.8-27b,23,focus,0,0,0
word_svm,standard,qwen3.8-27b,24,focus,0,1,1
word_svm,standard,qwen3.8-27b,25,focus,0,0,0
word_svm,standard,qwen3.8-27b,26,focus,1,1,0
word_svm,standard,qwen3.8-27b,27,focus,0,1,1
word_svm,standard,qwen3.8-27b,28,focus,0,0,0
word_svm,standard,qwen3.8-27b,29,focus,1,1,0
word_svm,standard,qwen3.8-27b,30,focus,1,0,-1
word_svm,standard,qwen3.8-27b,31,focus,1,1,0
word_svm,standard,qwen3.8-27b,32,focus,0,1,1
word_svm,standard,qwen3.8-27b,33,probing,0,0,0
word_svm,standard,qwen3.8-27b,34,focus,0,0,0
word_svm,standard,qwen3.8-27b,35,probing,0,0,0
word_svm,standard,qwen3.8-27b,36,focus,0,1,1
word_svm,standard,qwen3.8-27b,37,focus,1,1,0
word_svm,standard,qwen3.8-27b,38,focus,0,0,0
word_svm,standard,qwen3.8-27b,39,focus,1,0,-1
word_svm,standard,qwen3.8-27b,40,probing,0,0,0
word_svm,standard,qwen3.8-27b,41,probing,0,0,0
word_svm,standard,qwen3.8-27b,42,probing,0,0,0
word_svm,standard,qwen3.8-27b,43,probing,0,1,1
word_svm,standard,qwen3.8-27b,44,probing,0,1,1
word_svm,standard,qwen3.8-27b,45,probing,0,1,1
word_svm,standard,qwen3.8-27b,46,focus,1,1,0
word_svm,standard,qwen3.8-27b,47,telling,0,0,0
word_svm,standard,qwen3.8-27b,48,focus,1,1,0
word_svm,standard,qwen3.8-27b,49,focus,0,1,1
word_svm,standard,qwen3.8-27b,50,focus,1,0,-1
word_svm,standard,qwen3.8-27b,51,probing,1,1,0
word_svm,standard,qwen3.8-27b,52,focus,0,1,1
word_svm,standard,qwen3.8-27b,53,probing,0,1,1
word_svm,standard,qwen3.8-27b,54,focus,0,1,1
word_svm,standard,qwen3.8-27b,55,telling,1,0,-1
word_svm,standard,qwen3.8-27b,56,telling,1,1,0
word_svm,standard,qwen3.8-27b,57,telling,0,0,0
word_svm,standard,qwen3.8-27b,58,probing,1,0,-1
word_svm,standard,qwen3.8-27b,59,telling,0,0,0
word_svm,standard,qwen3.8-27b,60,telling,1,0,-1
word_svm,standard,qwen3.8-27b,61,focus,0,1,1
word_svm,standard,qwen3.8-27b,62,probing,0,1,1
word_svm,standard,qwen3.8-27b,63,focus,0,0,0
word_svm,standard,qwen3.8-27b,64,probing,0,1,1
word_svm,standard,qwen3.8-27b,65,probing,0,1,1
word_svm,standard,qwen3.8-27b,66,focus,0,1,1
word_svm,standard,qwen3.8-27b,67,generic,0,0,0
word_svm,standard,qwen3.8-27b,68,focus,0,0,0
word_svm,standard,qwen3.8-27b,69,generic,0,0,0
word_svm,standard,qwen3.8-27b,70,focus,1,1,0
word_svm,standard,qwen3.8-27b,71,focus,1,1,0
word_svm,standard,qwen3.8-27b,72,focus,1,0,-1
word_svm,standard,qwen3.8-27b,73,focus,0,1,1
word_svm,standard,qwen3.8-27b,74,probing,0,0,0
word_svm,standard,qwen3.8-27b,75,focus,0,1,1
word_svm,standard,qwen3.8-27b,76,focus,0,0,0
word_svm,standard,qwen3.8-27b,77,focus,1,0,-1
word_svm,standard,qwen3.8-27b,78,probing,0,0,0
word_svm,standard,qwen3.8-27b,79,probing,0,1,1
word_svm,standard,qwen3.8-27b,80,focus,0,0,0
word_svm,standard,qwen3.8-27b,81,focus,1,1,0
word_svm,standard,qwen3.8-27b,82,focus,0,0,0
word_svm,standard,qwen3.8-27b,83,focus,1,1,0
word_svm,standard,qwen3.8-27b,84,focus,0,0,0
word_svm,standard,qwen3.8-27b,85,focus,0,1,1
word_svm,standard,qwen3.8-27b,86,probing,0,1,1
word_svm,standard,qwen3.8-27b,87,generic,0,0,0
word_svm,standard,qwen3.8-27b,88,generic,0,1,1
word_svm,standard,qwen3.8-27b,89,probing,0,0,0
word_svm,standard,qwen3.8-27b,90,focus,1,1,0
word_svm,standard,qwen3.8-27b,91,focus,0,1,1
word_svm,standard,qwen3.8-27b,92,focus,0,1,1
word_svm,standard,qwen3.8-27b,93,focus,1,0,-1
word_svm,standard,qwen3.8-27b,94,focus,0,1,1
word_svm,standard,qwen3.8-27b,95,focus,1,0,-1
word_svm,standard,qwen3.8-27b,96,probing,0,0,0
word_svm,standard,qwen3.8-27b,97,probing,0,0,0
word_svm,standard,qwen3.8-27b,98,focus,1,1,0
word_svm,standard,qwen3.8-27b,99,telling,1,0,-1
word_svm,standard,qwen3.8-27b,100,probing,0,0,0
word_svm,standard,qwen3.8-27b,101,generic,0,0,0
word_svm,standard,qwen3.8-27b,102,focus,1,0,-1
word_svm,standard,qwen3.8-27b,103,focus,0,0,0
word_svm,standard,qwen3.8-27b,104,focus,1,1,0
word_svm,standard,qwen3.8-27b,105,focus,0,1,1
word_svm,standard,qwen3.8-27b,106,focus,0,0,0
word_svm,standard,qwen3.8-27b,107,generic,0,0,0
word_svm,standard,qwen3.8-27b,108,generic,0,0,0
word_svm,standard,qwen3.8-27b,109,probing,0,0,0
word_svm,standard,qwen3.8-27b,110,focus,0,1,1
word_svm,standard,qwen3.8-27b,111,focus,0,1,1
word_svm,standard,qwen3.8-27b,112,focus,0,1,1
word_svm,standard,qwen3.8-27b,113,focus,1,1,0
word_svm,standard,qwen3.8-27b,114,focus,0,1,1
word_svm,standard,qwen3.8-27b,115,probing,0,0,0
word_svm,standard,qwen3.8-27b,116,focus,0,0,0
word_svm,standard,qwen3.8-27b,117,probing,0,0,0
word_svm,standard,qwen3.8-27b,118,focus,0,1,1
word_svm,standard,qwen3.8-27b,119,focus,0,1,1
word_svm,standard,qwen3.8-27b,120,focus,1,0,-1
word_svm,standard,qwen3.8-27b,121,probing,1,1,0
word_svm,standard,qwen3.8-27b,122,probing,1,1,0
word_svm,standard,qwen3.8-27b,123,telling,1,0,-1
word_svm,standard,qwen3.8-27b,124,probing,0,1,1
word_svm,standard,qwen3.8-27b,125,focus,0,0,0
word_svm,standard,qwen3.8-27b,126,focus,1,1,0
word_svm,standard,qwen3.8-27b,127,focus,0,1,1
word_svm,standard,qwen3.8-27b,128,focus,0,1,1
word_svm,standard,qwen3.8-27b,129,focus,0,0,0
word_svm,standard,qwen3.8-27b,130,focus,1,0,-1
word_svm,standard,qwen3.8-27b,131,focus,0,1,1
word_svm,standard,qwen3.8-27b,132,focus,1,0,-1
word_svm,standard,qwen3.8-27b,133,generic,1,1,0
word_svm,standard,qwen3.8-27b,134,focus,0,0,0
word_svm,standard,qwen3.8-27b,135,probing,0,0,0
word_svm,standard,qwen3.8-27b,136,focus,0,0,0
word_svm,standard,qwen3.8-27b,137,probing,0,0,0
word_svm,standard,qwen3.8-27b,138,focus,0,1,1
word_svm,standard,qwen3.8-27b,139,focus,0,0,0
word_svm,standard,qwen3.8-27b,140,focus,0,0,0
word_svm,standard,qwen3.8-27b,141,focus,0,0,0
word_svm,standard,qwen3.8-27b,142,focus,1,1,0
word_svm,standard,qwen3.8-27b,143,focus,1,1,0
word_svm,standard,qwen3.8-27b,144,probing,0,0,0
word_svm,standard,qwen3.8-27b,145,focus,1,1,0
word_svm,standard,qwen3.8-27b,146,probing,0,0,0
word_svm,standard,qwen3.8-27b,147,focus,0,1,1
word_svm,standard,qwen3.8-27b,148,probing,1,1,0
word_svm,standard,qwen3.8-27b,149,generic,0,0,0
word_svm,standard,qwen3.8-27b,150,focus,1,0,-1
word_svm,standard,qwen3.8-27b,151,probing,1,1,0
word_svm,standard,qwen3.8-27b,152,generic,1,1,0
word_svm,standard,qwen3.8-27b,153,generic,0,0,0
word_svm,standard,qwen3.8-27b,154,probing,0,1,1
word_svm,standard,qwen3.8-27b,155,probing,0,0,0
word_svm,standard,qwen3.8-27b,156,probing,0,0,0
word_svm,standard,qwen3.8-27b,157,probing,0,1,1
word_svm,standard,qwen3.8-27b,158,focus,0,0,0
word_svm,standard,qwen3.8-27b,159,focus,0,1,1
word_svm,standard,qwen3.8-27b,160,focus,1,1,0
word_svm,standard,qwen3.8-27b,161,probing,0,0,0
word_svm,standard,qwen3.8-27b,162,probing,0,0,0
word_svm,standard,qwen3.8-27b,163,focus,0,0,0
word_svm,standard,qwen3.8-27b,164,probing,0,0,0
word_svm,standard,qwen3.8-27b,165,focus,1,1,0
word_svm,standard,qwen3.8-27b,166,probing,0,0,0
word_svm,standard,qwen3.8-27b,167,probing,1,1,0
word_svm,standard,qwen3.8-27b,168,generic,0,0,0
word_svm,standard,qwen3.8-27b,169,telling,0,0,0
word_svm,standard,qwen3.8-27b,170,generic,0,0,0
word_svm,standard,qwen3.8-27b,171,generic,0,0,0
word_svm,standard,qwen3.8-27b,172,generic,0,0,0
word_svm,standard,qwen3.8-27b,173,generic,0,0,0
word_svm,standard,qwen3.8-27b,174,focus,1,1,0
word_svm,standard,qwen3.8-27b,175,focus,0,0,0
word_svm,standard,qwen3.8-27b,176,telling,1,0,-1
word_svm,standard,qwen3.8-27b,177,telling,1,0,-1
word_svm,standard,qwen3.8-27b,178,focus,0,0,0
word_svm,standard,qwen3.8-27b,179,focus,1,0,-1
word_svm,standard,qwen3.8-27b,180,focus,0,1,1
word_svm,standard,qwen3.8-27b,181,focus,0,0,0
word_svm,standard,qwen3.8-27b,182,focus,0,1,1
word_svm,standard,qwen3.8-27b,183,focus,1,1,0
word_svm,standard,qwen3.8-27b,184,focus,1,0,-1
word_svm,standard,qwen3.8-27b,185,focus,1,1,0
word_svm,standard,qwen3.8-27b,186,probing,1,1,0
word_svm,standard,qwen3.8-27b,187,focus,1,1,0
word_svm,standard,qwen3.8-27b,188,probing,0,0,0
word_svm,standard,qwen3.8-27b,189,focus,0,1,1
word_svm,standard,qwen3.8-27b,190,probing,1,1,0
word_svm,standard,qwen3.8-27b,191,probing,1,1,0
word_svm,standard,qwen3.8-27b,192,focus,0,0,0
word_svm,standard,qwen3.8-27b,193,probing,0,0,0
word_svm,standard,qwen3.8-27b,194,probing,1,1,0
word_svm,standard,qwen3.8-27b,195,probing,1,1,0
word_svm,standard,qwen3.8-27b,196,probing,1,0,-1
word_svm,standard,qwen3.8-27b,197,probing,0,0,0
word_svm,standard,qwen3.8-27b,198,probing,0,0,0
word_svm,standard,qwen3.8-27b,199,probing,0,0,0
word_svm,standard,qwen3.8-27b,200,focus,0,0,0
word_svm,standard,qwen3.8-27b,201,focus,1,1,0
word_svm,standard,qwen3.8-27b,202,focus,1,0,-1
word_svm,standard,qwen3.8-27b,203,focus,0,0,0
word_svm,standard,qwen3.8-27b,204,probing,0,0,0
word_svm,standard,qwen3.8-27b,205,probing,0,0,0
word_svm,standard,qwen3.8-27b,206,probing,0,0,0
word_svm,standard,qwen3.8-27b,207,probing,0,1,1
word_svm,standard,qwen3.8-27b,208,probing,0,0,0
word_svm,standard,qwen3.8-27b,209,focus,1,1,0
word_svm,standard,qwen3.8-27b,210,probing,0,0,0
word_svm,standard,qwen3.8-27b,211,probing,0,0,0
word_svm,standard,qwen3.8-27b,212,probing,0,0,0
word_svm,standard,qwen3.8-27b,213,probing,1,0,-1
word_svm,standard,qwen3.8-27b,214,probing,0,0,0
word_svm,standard,qwen3.8-27b,215,focus,1,1,0
word_svm,standard,qwen3.8-27b,216,telling,0,1,1
word_svm,standard,qwen3.8-27b,217,focus,0,0,0
word_svm,standard,qwen3.8-27b,218,focus,0,1,1
word_svm,standard,qwen3.8-27b,219,focus,0,1,1
word_svm,standard,qwen3.8-27b,220,focus,0,1,1
word_svm,standard,qwen3.8-27b,221,focus,0,1,1
word_svm,standard,qwen3.8-27b,222,focus,0,1,1
word_svm,standard,qwen3.8-27b,223,focus,0,0,0
word_svm,standard,qwen3.8-27b,224,focus,0,1,1
word_svm,standard,qwen3.8-27b,225,focus,1,0,-1
word_svm,standard,qwen3.8-27b,226,focus,0,0,0
word_svm,standard,qwen3.8-27b,227,focus,0,1,1
word_svm,standard,qwen3.8-27b,228,focus,1,0,-1
word_svm,standard,qwen3.8-27b,229,probing,0,1,1
word_svm,standard,qwen3.8-27b,230,focus,0,0,0
word_svm,standard,qwen3.8-27b,231,probing,0,0,0
word_svm,standard,qwen3.8-27b,232,probing,0,0,0
word_svm,standard,qwen3.8-27b,233,probing,0,0,0
word_svm,standard,qwen3.8-27b,234,probing,0,0,0
word_svm,standard,qwen3.8-27b,235,focus,1,0,-1
word_svm,standard,qwen3.8-27b,236,probing,0,0,0
word_svm,standard,qwen3.8-27b,237,focus,1,1,0
word_svm,standard,qwen3.8-27b,238,focus,1,1,0
word_svm,standard,qwen3.8-27b,239,focus,1,0,-1
word_svm,standard,qwen3.8-27b,240,probing,1,0,-1
word_svm,standard,qwen3.8-27b,241,focus,1,0,-1
word_svm,standard,qwen3.8-27b,242,focus,0,1,1
word_svm,standard,qwen3.8-27b,243,focus,1,0,-1
word_svm,standard,qwen3.8-27b,244,focus,1,0,-1
word_svm,standard,qwen3.8-27b,245,focus,0,1,1
word_svm,standard,qwen3.8-27b,246,focus,1,1,0
