source_family,model,event,arm,present
relative_clause_attachment,glm-5.3,reasoning_elicitation,neutral_a,0.875
relative_clause_attachment,glm-5.3,reasoning_elicitation,neutral_b,1.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,ask,0.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,canonical,0.25
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,explain,0.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,neutral_a,0.125
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,neutral_b,0.25
sampling_frame_bias,MiniMax-M2.7,answer_reveal,ask,0.125
sampling_frame_bias,MiniMax-M2.7,answer_reveal,canonical,1.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,explain,1.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,neutral_a,1.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,neutral_b,0.875
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,ask,1.0
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,canonical,0.375
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,explain,0.0
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,neutral_a,0.125
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,neutral_b,0.25
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,ask,0.5
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,canonical,0.375
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,explain,0.5
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,neutral_a,0.625
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,neutral_b,0.5
sampling_frame_bias,MiniMax-M3,answer_reveal,ask,0.0
sampling_frame_bias,MiniMax-M3,answer_reveal,canonical,0.875
sampling_frame_bias,MiniMax-M3,answer_reveal,explain,1.0
sampling_frame_bias,MiniMax-M3,answer_reveal,neutral_a,0.875
sampling_frame_bias,MiniMax-M3,answer_reveal,neutral_b,0.875
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,ask,1.0
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,canonical,1.0
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,explain,0.75
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,neutral_a,0.875
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,neutral_b,1.0
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,ask,0.75
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,canonical,0.125
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,explain,0.5
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,neutral_a,0.375
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,neutral_b,0.375
sampling_frame_bias,deepseek-v4-pro,answer_reveal,ask,0.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,canonical,1.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,explain,1.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,neutral_a,1.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,neutral_b,1.0
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,ask,1.0
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,canonical,0.125
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,explain,0.25
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,neutral_a,0.125
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,neutral_b,0.125
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,ask,0.375
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.625
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,explain,0.25
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,neutral_a,0.625
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,neutral_b,0.625
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,ask,0.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,explain,1.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,neutral_a,1.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,neutral_b,1.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,ask,1.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,neutral_a,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,neutral_b,0.0
sampling_frame_bias,glm-5.3,affect_acknowledgement,ask,0.5
sampling_frame_bias,glm-5.3,affect_acknowledgement,canonical,0.5
sampling_frame_bias,glm-5.3,affect_acknowledgement,explain,0.375
sampling_frame_bias,glm-5.3,affect_acknowledgement,neutral_a,0.375
sampling_frame_bias,glm-5.3,affect_acknowledgement,neutral_b,0.75
sampling_frame_bias,glm-5.3,answer_reveal,ask,0.0
sampling_frame_bias,glm-5.3,answer_reveal,canonical,0.875
sampling_frame_bias,glm-5.3,answer_reveal,explain,1.0
sampling_frame_bias,glm-5.3,answer_reveal,neutral_a,1.0
sampling_frame_bias,glm-5.3,answer_reveal,neutral_b,1.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,ask,1.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,canonical,1.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,explain,0.875
sampling_frame_bias,glm-5.3,reasoning_elicitation,neutral_a,1.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,neutral_b,1.0
signed_integer_addition,MiniMax-M2.7,affect_acknowledgement,canonical,0.125
signed_integer_addition,MiniMax-M2.7,answer_reveal,canonical,1.0
signed_integer_addition,MiniMax-M2.7,reasoning_elicitation,canonical,0.125
signed_integer_addition,MiniMax-M3,affect_acknowledgement,canonical,0.875
signed_integer_addition,MiniMax-M3,answer_reveal,canonical,0.875
signed_integer_addition,MiniMax-M3,reasoning_elicitation,canonical,0.125
signed_integer_addition,deepseek-v4-pro,affect_acknowledgement,canonical,0.875
signed_integer_addition,deepseek-v4-pro,answer_reveal,canonical,1.0
signed_integer_addition,deepseek-v4-pro,reasoning_elicitation,canonical,0.0
signed_integer_addition,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.75
signed_integer_addition,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
signed_integer_addition,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.0
signed_integer_addition,glm-5.3,affect_acknowledgement,canonical,0.625
signed_integer_addition,glm-5.3,answer_reveal,canonical,0.0
signed_integer_addition,glm-5.3,reasoning_elicitation,canonical,1.0
triangle_area,MiniMax-M2.7,affect_acknowledgement,ask,0.0
triangle_area,MiniMax-M2.7,affect_acknowledgement,canonical,0.375
triangle_area,MiniMax-M2.7,affect_acknowledgement,explain,0.125
triangle_area,MiniMax-M2.7,affect_acknowledgement,neutral_a,0.375
triangle_area,MiniMax-M2.7,affect_acknowledgement,neutral_b,0.375
triangle_area,MiniMax-M2.7,answer_reveal,ask,0.0
triangle_area,MiniMax-M2.7,answer_reveal,canonical,1.0
triangle_area,MiniMax-M2.7,answer_reveal,explain,1.0
triangle_area,MiniMax-M2.7,answer_reveal,neutral_a,1.0
triangle_area,MiniMax-M2.7,answer_reveal,neutral_b,1.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,ask,1.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,canonical,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,explain,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,neutral_a,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,neutral_b,0.0
triangle_area,MiniMax-M3,affect_acknowledgement,ask,0.625
triangle_area,MiniMax-M3,affect_acknowledgement,canonical,0.875
triangle_area,MiniMax-M3,affect_acknowledgement,explain,0.75
triangle_area,MiniMax-M3,affect_acknowledgement,neutral_a,0.5
triangle_area,MiniMax-M3,affect_acknowledgement,neutral_b,0.75
triangle_area,MiniMax-M3,answer_reveal,ask,0.0
triangle_area,MiniMax-M3,answer_reveal,canonical,0.75
triangle_area,MiniMax-M3,answer_reveal,explain,1.0
triangle_area,MiniMax-M3,answer_reveal,neutral_a,0.625
triangle_area,MiniMax-M3,answer_reveal,neutral_b,0.625
triangle_area,MiniMax-M3,reasoning_elicitation,ask,1.0
triangle_area,MiniMax-M3,reasoning_elicitation,canonical,0.25
triangle_area,MiniMax-M3,reasoning_elicitation,explain,0.25
triangle_area,MiniMax-M3,reasoning_elicitation,neutral_a,0.5
triangle_area,MiniMax-M3,reasoning_elicitation,neutral_b,0.375
triangle_area,deepseek-v4-pro,affect_acknowledgement,ask,0.0
triangle_area,deepseek-v4-pro,affect_acknowledgement,canonical,0.375
triangle_area,deepseek-v4-pro,affect_acknowledgement,explain,0.375
triangle_area,deepseek-v4-pro,affect_acknowledgement,neutral_a,0.625
triangle_area,deepseek-v4-pro,affect_acknowledgement,neutral_b,0.75
triangle_area,deepseek-v4-pro,answer_reveal,ask,0.0
triangle_area,deepseek-v4-pro,answer_reveal,canonical,1.0
triangle_area,deepseek-v4-pro,answer_reveal,explain,1.0
triangle_area,deepseek-v4-pro,answer_reveal,neutral_a,1.0
triangle_area,deepseek-v4-pro,answer_reveal,neutral_b,1.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,ask,1.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,canonical,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,explain,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,neutral_a,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,neutral_b,0.0
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,ask,0.125
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.5
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,explain,0.375
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,neutral_a,0.5
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,neutral_b,0.5
triangle_area,doubao-seed-2.0-lite,answer_reveal,ask,0.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,explain,1.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,neutral_a,1.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,neutral_b,1.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,ask,1.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,explain,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,neutral_a,0.125
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,neutral_b,0.0
triangle_area,glm-5.3,affect_acknowledgement,ask,0.25
triangle_area,glm-5.3,affect_acknowledgement,canonical,0.25
triangle_area,glm-5.3,affect_acknowledgement,explain,0.375
triangle_area,glm-5.3,affect_acknowledgement,neutral_a,0.375
triangle_area,glm-5.3,affect_acknowledgement,neutral_b,0.5
triangle_area,glm-5.3,answer_reveal,ask,0.0
triangle_area,glm-5.3,answer_reveal,canonical,0.0
triangle_area,glm-5.3,answer_reveal,explain,1.0
triangle_area,glm-5.3,answer_reveal,neutral_a,0.0
triangle_area,glm-5.3,answer_reveal,neutral_b,0.0
triangle_area,glm-5.3,reasoning_elicitation,ask,1.0
triangle_area,glm-5.3,reasoning_elicitation,canonical,1.0
triangle_area,glm-5.3,reasoning_elicitation,explain,0.5
triangle_area,glm-5.3,reasoning_elicitation,neutral_a,1.0
triangle_area,glm-5.3,reasoning_elicitation,neutral_b,1.0
trophic_energy_transfer,MiniMax-M2.7,affect_acknowledgement,canonical,0.125
trophic_energy_transfer,MiniMax-M2.7,answer_reveal,canonical,1.0
trophic_energy_transfer,MiniMax-M2.7,reasoning_elicitation,canonical,0.0
trophic_energy_transfer,MiniMax-M3,affect_acknowledgement,canonical,0.75
trophic_energy_transfer,MiniMax-M3,answer_reveal,canonical,0.875
trophic_energy_transfer,MiniMax-M3,reasoning_elicitation,canonical,0.25
trophic_energy_transfer,deepseek-v4-pro,affect_acknowledgement,canonical,0.875
trophic_energy_transfer,deepseek-v4-pro,answer_reveal,canonical,1.0
trophic_energy_transfer,deepseek-v4-pro,reasoning_elicitation,canonical,0.0
trophic_energy_transfer,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.75
trophic_energy_transfer,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
trophic_energy_transfer,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.125
trophic_energy_transfer,glm-5.3,affect_acknowledgement,canonical,0.75
trophic_energy_transfer,glm-5.3,answer_reveal,canonical,0.0
trophic_energy_transfer,glm-5.3,reasoning_elicitation,canonical,1.0
turning_moment,MiniMax-M2.7,affect_acknowledgement,ask,0.125
turning_moment,MiniMax-M2.7,affect_acknowledgement,canonical,0.25
turning_moment,MiniMax-M2.7,affect_acknowledgement,explain,0.25
turning_moment,MiniMax-M2.7,affect_acknowledgement,neutral_a,0.375
turning_moment,MiniMax-M2.7,affect_acknowledgement,neutral_b,0.125
turning_moment,MiniMax-M2.7,answer_reveal,ask,0.0
turning_moment,MiniMax-M2.7,answer_reveal,canonical,1.0
turning_moment,MiniMax-M2.7,answer_reveal,explain,1.0
turning_moment,MiniMax-M2.7,answer_reveal,neutral_a,1.0
turning_moment,MiniMax-M2.7,answer_reveal,neutral_b,0.875
turning_moment,MiniMax-M2.7,reasoning_elicitation,ask,1.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,canonical,0.125
turning_moment,MiniMax-M2.7,reasoning_elicitation,explain,0.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,neutral_a,0.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,neutral_b,0.125
turning_moment,MiniMax-M3,affect_acknowledgement,ask,0.5
turning_moment,MiniMax-M3,affect_acknowledgement,canonical,0.625
turning_moment,MiniMax-M3,affect_acknowledgement,explain,0.75
turning_moment,MiniMax-M3,affect_acknowledgement,neutral_a,0.75
turning_moment,MiniMax-M3,affect_acknowledgement,neutral_b,0.875
turning_moment,MiniMax-M3,answer_reveal,ask,0.0
turning_moment,MiniMax-M3,answer_reveal,canonical,0.875
turning_moment,MiniMax-M3,answer_reveal,explain,1.0
turning_moment,MiniMax-M3,answer_reveal,neutral_a,0.75
turning_moment,MiniMax-M3,answer_reveal,neutral_b,0.75
turning_moment,MiniMax-M3,reasoning_elicitation,ask,1.0
turning_moment,MiniMax-M3,reasoning_elicitation,canonical,0.375
turning_moment,MiniMax-M3,reasoning_elicitation,explain,0.25
turning_moment,MiniMax-M3,reasoning_elicitation,neutral_a,0.375
turning_moment,MiniMax-M3,reasoning_elicitation,neutral_b,0.375
turning_moment,deepseek-v4-pro,affect_acknowledgement,ask,0.5
turning_moment,deepseek-v4-pro,affect_acknowledgement,canonical,0.5
turning_moment,deepseek-v4-pro,affect_acknowledgement,explain,0.625
turning_moment,deepseek-v4-pro,affect_acknowledgement,neutral_a,0.75
turning_moment,deepseek-v4-pro,affect_acknowledgement,neutral_b,0.625
turning_moment,deepseek-v4-pro,answer_reveal,ask,0.0
turning_moment,deepseek-v4-pro,answer_reveal,canonical,1.0
turning_moment,deepseek-v4-pro,answer_reveal,explain,1.0
turning_moment,deepseek-v4-pro,answer_reveal,neutral_a,1.0
turning_moment,deepseek-v4-pro,answer_reveal,neutral_b,1.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,ask,1.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,canonical,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,explain,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,neutral_a,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,neutral_b,0.0
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,ask,0.5
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.75
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,explain,0.375
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,neutral_a,0.625
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,neutral_b,0.75
turning_moment,doubao-seed-2.0-lite,answer_reveal,ask,0.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,explain,1.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,neutral_a,1.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,neutral_b,1.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,ask,1.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,explain,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,neutral_a,0.125
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,neutral_b,0.125
turning_moment,glm-5.3,affect_acknowledgement,ask,0.5
turning_moment,glm-5.3,affect_acknowledgement,canonical,0.5
turning_moment,glm-5.3,affect_acknowledgement,explain,0.5
turning_moment,glm-5.3,affect_acknowledgement,neutral_a,0.375
turning_moment,glm-5.3,affect_acknowledgement,neutral_b,0.75
turning_moment,glm-5.3,answer_reveal,ask,0.0
turning_moment,glm-5.3,answer_reveal,canonical,0.0
turning_moment,glm-5.3,answer_reveal,explain,1.0
turning_moment,glm-5.3,answer_reveal,neutral_a,0.0
turning_moment,glm-5.3,answer_reveal,neutral_b,0.25
turning_moment,glm-5.3,reasoning_elicitation,ask,1.0
turning_moment,glm-5.3,reasoning_elicitation,canonical,1.0
turning_moment,glm-5.3,reasoning_elicitation,explain,0.5
turning_moment,glm-5.3,reasoning_elicitation,neutral_a,1.0
turning_moment,glm-5.3,reasoning_elicitation,neutral_b,0.875
weighted_graph_path,MiniMax-M2.7,affect_acknowledgement,canonical,0.125
weighted_graph_path,MiniMax-M2.7,answer_reveal,canonical,1.0
weighted_graph_path,MiniMax-M2.7,reasoning_elicitation,canonical,0.0
weighted_graph_path,MiniMax-M3,affect_acknowledgement,canonical,0.75
weighted_graph_path,MiniMax-M3,answer_reveal,canonical,0.875
weighted_graph_path,MiniMax-M3,reasoning_elicitation,canonical,0.5
weighted_graph_path,deepseek-v4-pro,affect_acknowledgement,canonical,0.5
weighted_graph_path,deepseek-v4-pro,answer_reveal,canonical,1.0
weighted_graph_path,deepseek-v4-pro,reasoning_elicitation,canonical,0.0
weighted_graph_path,doubao-seed-2.0-lite,affect_acknowledgement,canonical,0.625
weighted_graph_path,doubao-seed-2.0-lite,answer_reveal,canonical,1.0
weighted_graph_path,doubao-seed-2.0-lite,reasoning_elicitation,canonical,0.0
weighted_graph_path,glm-5.3,affect_acknowledgement,canonical,0.375
weighted_graph_path,glm-5.3,answer_reveal,canonical,0.0
weighted_graph_path,glm-5.3,reasoning_elicitation,canonical,1.0
