context_id,target_act,target_binary_action,model,ask_executor_question_realized,explain_executor_no_question_realized,single_pass_binary_action,single_pass_target_match,single_pass_response_sha256,ask_executor_response_sha256,explain_executor_response_sha256,selector_ask_first_selected_action,selector_ask_first_valid,selector_ask_first_target_match,selector_ask_first_composed_action,selector_ask_first_composed_target_match,selector_ask_first_response_sha256,selector_ask_first_composed_response_sha256,selector_explain_first_selected_action,selector_explain_first_valid,selector_explain_first_target_match,selector_explain_first_composed_action,selector_explain_first_composed_target_match,selector_explain_first_response_sha256,selector_explain_first_composed_response_sha256
scaffolding-8,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,3e420f6a446b308c9d559443e8584b58b7ad6a2ffc19b89d5080ab44d61f9103,1a928ea43a3ea88b063521a80aaf478855b074e8805bc2c7f4f1aa810d3fdba9,7845b02914cd8ab8b3482f591de56c756b3a8693a2a47426dd6e3df2cd08e38f,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,1a928ea43a3ea88b063521a80aaf478855b074e8805bc2c7f4f1aa810d3fdba9,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,1a928ea43a3ea88b063521a80aaf478855b074e8805bc2c7f4f1aa810d3fdba9
scaffolding-800,telling,EXPLAIN,MiniMax-M3,1,1,ASK,0,d3f071dfb5c88225f1a748eec7521decc09e83ab1d2fb4b6433dabd5cea7a139,c8e667747615f745338483422ed22d2520ca37dcc34beeb0e9dc44d9bb0275e1,a45d6eb327284124c760b766dba8954c9ce0068de23c449a862ca36182422c09,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,c8e667747615f745338483422ed22d2520ca37dcc34beeb0e9dc44d9bb0275e1,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,c8e667747615f745338483422ed22d2520ca37dcc34beeb0e9dc44d9bb0275e1
scaffolding-800,telling,EXPLAIN,MiniMax-M2.7,1,1,ASK,0,2f9821411994b0cc707d2d9b8fd466277b2db80a407d793ef3b8c195fb014ca0,fe9b66708e00c5eddbdc0694da77a888e2b7390b49564d1f4faf9b6dd4daa975,e6a1082bf9eee928a53cce2b3959063480de18648c8e9615e270cba07d611820,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,e6a1082bf9eee928a53cce2b3959063480de18648c8e9615e270cba07d611820,INVALID,0,0,INVALID,0,5380fb212d0a7eccb5c0eb28c849ac75b8b81763be6db6fdc26c6118c799b80d,
scaffolding-800,telling,EXPLAIN,glm-5.2,1,1,ASK,0,22ed1b603031f53fbebfae6540ea1eae6b8dda607e20d059f7184881b1de7665,ff1731e7a4833c5f2d8fd04438b1079c1b2be048f9dbfbd3169f315176da7729,2c83e45e94fbfd522eb6c8d726abd342195c88e5945a41a1966ea848c401be4c,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ff1731e7a4833c5f2d8fd04438b1079c1b2be048f9dbfbd3169f315176da7729,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ff1731e7a4833c5f2d8fd04438b1079c1b2be048f9dbfbd3169f315176da7729
scaffolding-800,telling,EXPLAIN,deepseek-v4-pro,1,1,EXPLAIN,1,c895c69c4e3bb9b9b0411bff818f831900fceb939a295ba60d10445831f8251a,d4c251a528ce31ac14080bc6fadae6dbed68406bdd0d33fc135dc0644f362507,643dacd8700fcbda947bffcc1cd70d2cd4d6a01fea1c2a9f927a9a8b49777b3e,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,d4c251a528ce31ac14080bc6fadae6dbed68406bdd0d33fc135dc0644f362507,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,d4c251a528ce31ac14080bc6fadae6dbed68406bdd0d33fc135dc0644f362507
scaffolding-800,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,76a0bf94ca2f5be39f07915d3631f2b479516526d21087eb35a0169a2fa83327,a2ae44950d880d1357ac75b1b1e6b537b768b32ce387abd4f599473863ab8666,ab91025f527e86e5c81bdd44527e26f435bcc88c6a72ac954628a0f53f610d82,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a2ae44950d880d1357ac75b1b1e6b537b768b32ce387abd4f599473863ab8666,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a2ae44950d880d1357ac75b1b1e6b537b768b32ce387abd4f599473863ab8666
scaffolding-801,telling,EXPLAIN,MiniMax-M3,1,1,EXPLAIN,1,4cae46c97ef26e72fde56b8951f2e5e0d402f4c2a67d95e3f994a00c6c022734,c3fa4949c7ecdbbd27a437615d0e3d31096d56eeda66fa0811acd6582bb4201a,259bfdc29e03e83cdb491800ffabd56d4577271fc6c250cdbd80e17f3f346566,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,259bfdc29e03e83cdb491800ffabd56d4577271fc6c250cdbd80e17f3f346566,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,259bfdc29e03e83cdb491800ffabd56d4577271fc6c250cdbd80e17f3f346566
scaffolding-801,telling,EXPLAIN,MiniMax-M2.7,1,1,EXPLAIN,1,80009ed1ab815446b6dfdc80a2e3bb8c067a62b7ac439ba8330a8e39351fb6cd,9f0716a291261c4ced7b1fd338db3f6fc1794f3acc592617086c583a8a4a4fa8,341d40e6f9f66ebb6f0ee6052c25f4818927ef880060537e5756b51db5abf479,INVALID,0,0,INVALID,0,1ca9bbe1f3cf4da83ffa09806fc5d85e4c4a3c8673b86c2fbc9a2f66a4c8e82f,,INVALID,0,0,INVALID,0,e1e79c15b57fa2a81bc3b9a4ca03d0b0c182b9da1bbb0155d1ef7fea35521158,
scaffolding-801,telling,EXPLAIN,glm-5.2,1,1,EXPLAIN,1,6f17b8625ae335288ccc2f24dd54d5bacb2f07d215dc43f5dd4f3f19333fa2b7,4956812b0f30ff5fa9611550ad7b43ee91136356a3119ff62817a20c755aa67a,66bff46d254c7ac7d89862962ea867503c5291284246c7f9a5668856f08003a5,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,66bff46d254c7ac7d89862962ea867503c5291284246c7f9a5668856f08003a5,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4956812b0f30ff5fa9611550ad7b43ee91136356a3119ff62817a20c755aa67a
scaffolding-801,telling,EXPLAIN,deepseek-v4-pro,1,1,EXPLAIN,1,d840d9a580a4f47c78a382e905796afe7906d980184efc7474d4323aca78e9c2,2380920cf5484abd7c689586b484fc5a845d33f5a7a74fdb6c2cb1b0e39873d0,f3cf1a2ea3e41093daef6eaf0d4afc5e8430dcc5756170a34678fc69b9fd8cb6,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2380920cf5484abd7c689586b484fc5a845d33f5a7a74fdb6c2cb1b0e39873d0,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2380920cf5484abd7c689586b484fc5a845d33f5a7a74fdb6c2cb1b0e39873d0
scaffolding-801,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,4a193bc99a83c8abb337d3e5cd27f6f7f5b1528aa8fe2294bab0e0ddcd26739a,74ae29296049fbf7ae5916ff3b12d71818d85afbf81c0e7cf65cd25ee0644509,f2f1aa27c8e31fae6681ffd25a8141ee1d5e2d71b646544add0bb3a1d04ec2ba,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,74ae29296049fbf7ae5916ff3b12d71818d85afbf81c0e7cf65cd25ee0644509,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,74ae29296049fbf7ae5916ff3b12d71818d85afbf81c0e7cf65cd25ee0644509
scaffolding-804,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,ae017f8012b48f552ff883da785e321ff5a22b8ca2e44c8c169862cda0eeef56,f4e68e8d091ff5847c1e5db6ab5ab7738a855fcde0bf28485754e0ceb5ef5b5e,de66d8a4e5439ad30d5e05252fb8fdd013e41ba43e5f04dc816aa9f7ac2936f4,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,de66d8a4e5439ad30d5e05252fb8fdd013e41ba43e5f04dc816aa9f7ac2936f4,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f4e68e8d091ff5847c1e5db6ab5ab7738a855fcde0bf28485754e0ceb5ef5b5e
scaffolding-804,probing,ASK,MiniMax-M2.7,1,1,ASK,1,be83910ce94308f9c5f3f5b8a13999563d9fb684638f47003aeac437126d4f7c,3aa88a3d7712bca06b735e2f99f4dfcd116a22fe0e3ab7da294c137fdad45544,082dd44d53dbe8ad0e413defbf3e1970f015bbcea46acbd125de0ac541e98305,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,3aa88a3d7712bca06b735e2f99f4dfcd116a22fe0e3ab7da294c137fdad45544,INVALID,0,0,INVALID,0,16e984e3e86a156e37d55c32f6d111637b6c3fbf32a4b70487943e51c7b8279f,
scaffolding-804,probing,ASK,glm-5.2,1,1,ASK,1,5ea027b8d1e9091072870bc9134b19c0f5269fd5de898f1625a547ec14164be5,589674bd4226fb5d30419ebc630d2fdbce72831d708efa65016ec5be78d3ae92,289b43245843f5dbd0835ef3d40e6d2aab2bdcc7e476f37c334410d787253300,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,289b43245843f5dbd0835ef3d40e6d2aab2bdcc7e476f37c334410d787253300,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,589674bd4226fb5d30419ebc630d2fdbce72831d708efa65016ec5be78d3ae92
scaffolding-804,probing,ASK,deepseek-v4-pro,1,1,ASK,1,b55d1d51e2a18e2b263ca193914bae87902ede5b9e5de42893dec02657892304,2d7f18f3988ec1586cd870c3503a42bd3a0e766d82bec3817e10ba2ad6bd246a,d244677744ae528e90434f73fa5889c8b2468d4338b45ebe2c1f96dd2a3335e9,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2d7f18f3988ec1586cd870c3503a42bd3a0e766d82bec3817e10ba2ad6bd246a,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2d7f18f3988ec1586cd870c3503a42bd3a0e766d82bec3817e10ba2ad6bd246a
scaffolding-804,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,8cbb6f49448f08db86ff67d4110dcca29c57b6669d643a133e16d8b01caa8acb,998ae86ae018c43697bc3671924536660d78b8aa8401802b9c0d9ef1b06c6a88,7c0addbc4b5b68e4dcb62d4c91cbee4bdcb1ce72daa856d5af15fef8a777b8d5,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,998ae86ae018c43697bc3671924536660d78b8aa8401802b9c0d9ef1b06c6a88,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,998ae86ae018c43697bc3671924536660d78b8aa8401802b9c0d9ef1b06c6a88
scaffolding-835,probing,ASK,MiniMax-M3,1,1,ASK,1,26ee0e6ed7f0966335e0af4e4012dab7f11f30176b4f6b1d68958ae276445e05,17b38282b8c83c1cadfb6d237ea4964c69d71f5de24ca52ed96a588deba59a2d,0b77533e04ffe20fe621f6911de3a34bc76fa0fa57b54f94fa67f8714bdbf2ce,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,0b77533e04ffe20fe621f6911de3a34bc76fa0fa57b54f94fa67f8714bdbf2ce,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,17b38282b8c83c1cadfb6d237ea4964c69d71f5de24ca52ed96a588deba59a2d
scaffolding-835,probing,ASK,MiniMax-M2.7,1,1,ASK,1,4d32d309dad15c1a030618e3d99a547d56d4b4593e4240097ba329624c661b3b,517e830f013b9c6cb0268fae3aaf2981ee58c09a83c1ce9217f4febe90fdc724,60569b66f72fd06bd0f3b6e3bd94b9a6c02de0e72883d264bac2a9f949f9a810,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,60569b66f72fd06bd0f3b6e3bd94b9a6c02de0e72883d264bac2a9f949f9a810,INVALID,0,0,INVALID,0,d7ebea098dca1ca3ca021542396efa11c29e8a3d2b84b7a6728d5c691a4ceee0,
scaffolding-835,probing,ASK,glm-5.2,1,1,ASK,1,a91e5b78a0a7171ae40c95059b13002b269f6a8364ca1baa5162201046695e51,038eb27eaf53b5da2d08de0a9c21d086b59d60ceb10cf82ecff51670be2ebeae,f9f85819e8d190db82b609358bab0d1531b68a54fb95c335111bbbd4b978197a,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,038eb27eaf53b5da2d08de0a9c21d086b59d60ceb10cf82ecff51670be2ebeae,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,038eb27eaf53b5da2d08de0a9c21d086b59d60ceb10cf82ecff51670be2ebeae
scaffolding-835,probing,ASK,deepseek-v4-pro,1,1,ASK,1,e8de25619cf421113239f1528c4667f53798280903c419bcb7c551aec14483b3,84cd0b02133a92800a727e6f8aaf64ce515fd5226ca9c7941b1852add5b79822,3cce325d72c24e31ad1dfb853eb444eef3d85f57f5eafb554052e055201e72a0,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,84cd0b02133a92800a727e6f8aaf64ce515fd5226ca9c7941b1852add5b79822,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,84cd0b02133a92800a727e6f8aaf64ce515fd5226ca9c7941b1852add5b79822
scaffolding-835,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,eb176345a2f016f33bdeb204a0a2d2202a59ac4efce2b9d2341fe4447ef62dc9,4163256e8f94611fd5b35f3bd1f64f643480d7c446e49a3f6fd61a7d75b630a1,e939a2e56e9d1d017f17c8b483e7d9e533a3039434ee2265c9a15e0f8912a283,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4163256e8f94611fd5b35f3bd1f64f643480d7c446e49a3f6fd61a7d75b630a1,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,e939a2e56e9d1d017f17c8b483e7d9e533a3039434ee2265c9a15e0f8912a283
scaffolding-845,telling,EXPLAIN,MiniMax-M3,1,1,ASK,0,0106fd8210477a7c746db1b30893d024e56ad5a324ebe19304914531c48339ab,70c153ebeb789ec2efe2a2259c4aa8f8a96206d0bc234206a1616ad96adda746,bd65ceb46ea57361b3e1cd5d6a380b7a631a97df4e69859a79df12355c82fa6e,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,bd65ceb46ea57361b3e1cd5d6a380b7a631a97df4e69859a79df12355c82fa6e,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,70c153ebeb789ec2efe2a2259c4aa8f8a96206d0bc234206a1616ad96adda746
scaffolding-845,telling,EXPLAIN,MiniMax-M2.7,1,1,ASK,0,a49a4c5f146340bfc6782e06e8bd00067e664962d34720c2fdd5d074aa34bf07,4c1e617f35c5388c7fe63afefb2b8b4b3562ee9c57ecf6ce9588eb065e147379,67908e8d60634fb0bad0dfdd4b3e5bd80e21a24f9f98e345e22bab167c340ce4,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,67908e8d60634fb0bad0dfdd4b3e5bd80e21a24f9f98e345e22bab167c340ce4,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,67908e8d60634fb0bad0dfdd4b3e5bd80e21a24f9f98e345e22bab167c340ce4
scaffolding-845,telling,EXPLAIN,glm-5.2,1,1,ASK,0,bf7316890d64b84af234d7714d41c92ecaeb88b02325c269550a991a315a20e4,24941e592423a78f4bad0e79e1b2d17bf64992124482423e800736b89af16c1a,a6dea00220f8326c5bc9c5a63c32402c2ecdb107cd466078567bad4828152854,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,24941e592423a78f4bad0e79e1b2d17bf64992124482423e800736b89af16c1a,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,24941e592423a78f4bad0e79e1b2d17bf64992124482423e800736b89af16c1a
scaffolding-845,telling,EXPLAIN,deepseek-v4-pro,1,1,ASK,0,eebc8f6d8060096d50991d91f0064c02a7b88c25f80091dc8651b57e8aad8bbd,015b02bc9d5761b510a05f81d334b480e61ce0c08024b8b78a7850de69497b30,3d356eeebe2135e034229ceb7e86f30126da9c72550846a358e94967efbb87ac,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,015b02bc9d5761b510a05f81d334b480e61ce0c08024b8b78a7850de69497b30,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,3d356eeebe2135e034229ceb7e86f30126da9c72550846a358e94967efbb87ac
scaffolding-845,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,58a449012b7be3b305686d61b194629f46f2a2fa4b8dfac01255ce9245242bc8,49f3581ccac6b55a413167ea26f8003c7ed12100af64e70f19adeffbe5cf7bd6,842128a260a161cca6b42f76a690a7e28fe3316565d245a2029a3ee3271c7479,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,49f3581ccac6b55a413167ea26f8003c7ed12100af64e70f19adeffbe5cf7bd6,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,49f3581ccac6b55a413167ea26f8003c7ed12100af64e70f19adeffbe5cf7bd6
scaffolding-879,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,9bfcd871e6fdb373f6b40f05f5e48a0a45845cfb5238e954d8060365328f16c1,3aec41d7bedb8ec00301ed3867c29291712450ea8a7fbd490f6e602dacb03c47,0d7b345f5fa90849dd2334e1e41af8e2de9a802cf083617ab0f7da7a2f2a2f2c,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,0d7b345f5fa90849dd2334e1e41af8e2de9a802cf083617ab0f7da7a2f2a2f2c,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,0d7b345f5fa90849dd2334e1e41af8e2de9a802cf083617ab0f7da7a2f2a2f2c
scaffolding-879,probing,ASK,MiniMax-M2.7,1,1,EXPLAIN,0,c9d275c125c578025a1a18ce23d51a714506ceffe21cfc1e336ea361fa243198,00962e524e179d7ace18c9d49ac6c790c8d6463c1203a7a7b150bca2a8ef15c3,1f67e82ee78edd878336fbe5bb8e532be6446be15b67c4545f7c023cf5852422,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,00962e524e179d7ace18c9d49ac6c790c8d6463c1203a7a7b150bca2a8ef15c3,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,1f67e82ee78edd878336fbe5bb8e532be6446be15b67c4545f7c023cf5852422
scaffolding-879,probing,ASK,glm-5.2,1,1,EXPLAIN,0,0a9b27bbb9c8bbccf5f5dcbee1b342e11be6419c56a303b0627f895672c1d841,e507f061b680949dc405cdc0e6c9bbf074074bb08a45cc3cb458c300812c6805,87b3ad08de39cda803e3887d005326c37a9f646b13bbc54096f9bd2f6d6fc465,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,87b3ad08de39cda803e3887d005326c37a9f646b13bbc54096f9bd2f6d6fc465,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,87b3ad08de39cda803e3887d005326c37a9f646b13bbc54096f9bd2f6d6fc465
scaffolding-879,probing,ASK,deepseek-v4-pro,1,1,EXPLAIN,0,c6443e419d3ae0fde207e1eb45806c3aedd2e63e6b77afca4c78018a57457ed3,6e3fb3c1f0fcc086f78c8803e31452ddd107733b2acdf18df45696cee15bcd14,c0349e4473d63ed08a7bad70606803f62349b20dffbca1ee2b53a988a6f8e404,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,c0349e4473d63ed08a7bad70606803f62349b20dffbca1ee2b53a988a6f8e404,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,6e3fb3c1f0fcc086f78c8803e31452ddd107733b2acdf18df45696cee15bcd14
scaffolding-879,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,4d5d534e6162ff8a69803fd77952b5309167e62ef4871d475975f332f183da57,8fed96fc456c8b4d2227b31d1173ed3e711395d801787c53d7249d2ccdf01f66,9b86e59d404f98d75832b468bdea132a49f674728b8ecb2eb93ed24511e05e68,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,9b86e59d404f98d75832b468bdea132a49f674728b8ecb2eb93ed24511e05e68,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,9b86e59d404f98d75832b468bdea132a49f674728b8ecb2eb93ed24511e05e68
scaffolding-9,telling,EXPLAIN,MiniMax-M3,1,1,EXPLAIN,1,6b51416ba3bf4f70943ab72b4415945a8d73d89101a0e12ca270060f321de985,823c4bb81f89b418498a9ddb0dafbb4f9ee613aa7c5e8ffd5d780245af8534c3,810a09becfbd57d65e41c8c3a25444eadcda74d8c4926917d03fd3d4957dd9d1,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,810a09becfbd57d65e41c8c3a25444eadcda74d8c4926917d03fd3d4957dd9d1,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,823c4bb81f89b418498a9ddb0dafbb4f9ee613aa7c5e8ffd5d780245af8534c3
scaffolding-9,telling,EXPLAIN,MiniMax-M2.7,1,1,ASK,0,228751a0da9d97a8b70d6d8af75d610214316c9f5b1fd249e7c5c18210da3bfa,5c727567470c2e3e08c25c44915b4b3c5611f720009676c3f81976db98cd8b33,14ba89862697df0207cf31b1e03a22ff835fb6a9a60073d6fbd28c6b48ddf7b7,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,14ba89862697df0207cf31b1e03a22ff835fb6a9a60073d6fbd28c6b48ddf7b7,INVALID,0,0,INVALID,0,fc8e02a089a8a81172afe5a80bb7c32cd9f67796aa0d0762a9b6931841e46853,
scaffolding-9,telling,EXPLAIN,glm-5.2,1,1,EXPLAIN,1,103501edcdbd09c10bdcd1795ca7740135d53c2a2d03eaa24c8ce8cbd874b89b,4918182b8f26e6dc929cc02cbc95c678636df8bf023baadb6f38ddd5da98cebd,b825caf4ef5f512994969110b4b1ebe85bca5902cd1743adba65ecc0a4dbe24a,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4918182b8f26e6dc929cc02cbc95c678636df8bf023baadb6f38ddd5da98cebd,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4918182b8f26e6dc929cc02cbc95c678636df8bf023baadb6f38ddd5da98cebd
scaffolding-9,telling,EXPLAIN,deepseek-v4-pro,1,1,ASK,0,f6d4f32395b8c4dbe3fdff8d833c62632f92b29c35376ca2f00993958eeb1ae4,cb32c4f780ee4397b20e0492bff8637d2de65288370ffadd4f37b98324149fdb,129bb1930f6f16d6b6a02e9ec46c01dc1a6bc07a2d7ddd3b8c34700f353bbc38,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,cb32c4f780ee4397b20e0492bff8637d2de65288370ffadd4f37b98324149fdb,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,cb32c4f780ee4397b20e0492bff8637d2de65288370ffadd4f37b98324149fdb
scaffolding-9,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,b6ac8a5463f997a49ba4b27c804365cb7b962303377172d07f72a41c7f82a615,dba1443b0d8776581430a0e20b557d308cebf03d1200e94cf4cda80cde00fc48,8341f673f3b22c319bb884a68d1010aa911f1bfe64fdebee766266c479d917d3,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,dba1443b0d8776581430a0e20b557d308cebf03d1200e94cf4cda80cde00fc48,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,dba1443b0d8776581430a0e20b557d308cebf03d1200e94cf4cda80cde00fc48
